ask_floor,scope,city,target_date,first_hour,first_expression,first_side,first_ask,first_p_win,first_model_edge,first_win,first_cost_gross,first_pnl_gross,first_cost_taker,first_pnl_taker,has_opposite,reverse_hour,reverse_expression,reverse_side,reverse_ask,reverse_p_win,reverse_model_edge,reverse_win,same_bracket_proxy,transition,replace_cost_gross,replace_pnl_gross,replace_cost_taker,replace_pnl_taker,add_cost_gross,add_pnl_gross,add_cost_taker,add_pnl_taker,close_only_cost_gross,close_only_pnl_gross,close_only_cost_taker,close_only_pnl_taker,close_plus_reverse_cost_gross,close_plus_reverse_pnl_gross,close_plus_reverse_cost_taker,close_plus_reverse_pnl_taker
0.2,dev_cv,Dallas,2026-06-07,12.0,d2_no,NO,0.87,0.9215130198721232,0.0515130198721232,1.0,0.87,0.13,0.875655,0.12434500000000001,False,,,,,,,,False,,0.87,0.13,0.875655,0.12434500000000001,0.87,0.13,0.875655,0.12434500000000001,0.87,0.13,0.875655,0.12434500000000001,0.87,0.13,0.875655,0.12434500000000001
0.2,dev_cv,Dallas,2026-06-08,14.0,d2_no,NO,0.78,0.8198500824557352,0.0398500824557351,0.0,0.78,-0.78,0.7885800000000001,-0.7885800000000001,False,,,,,,,,False,,0.78,-0.78,0.7885800000000001,-0.7885800000000001,0.78,-0.78,0.7885800000000001,-0.7885800000000001,0.78,-0.78,0.7885800000000001,-0.7885800000000001,0.78,-0.78,0.7885800000000001,-0.7885800000000001
0.2,dev_cv,Dallas,2026-06-09,12.0,d2_no,NO,0.8,0.8298254991117604,0.0298254991117603,1.0,0.8,0.1999999999999999,0.808,0.1919999999999999,True,15.0,current_yes,YES,0.37,0.3965203543948576,0.0265203543948576,0.0,False,d2_no->current_yes,0.37,-0.37,0.38165499999999997,-0.38165499999999997,1.17,-0.1700000000000001,1.1896550000000001,-0.18965500000000007,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999
0.2,dev_cv,Dallas,2026-06-10,15.0,d2_no,NO,0.8,0.8401402091136192,0.0401402091136191,1.0,0.8,0.1999999999999999,0.808,0.1919999999999999,True,18.0,current_yes,YES,0.83,0.8755168390142485,0.0455168390142485,1.0,False,d2_no->current_yes,0.83,0.17,0.837055,0.162945,1.63,0.3699999999999999,1.6450550000000002,0.3549449999999999,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999
0.2,dev_cv,Dallas,2026-06-12,12.0,d1_no,NO,0.49,0.5851807603090535,0.0951807603090535,1.0,0.49,0.51,0.502495,0.49750500000000003,True,16.0,current_yes,YES,0.701,0.7271113147140994,0.0261113147140994,1.0,True,d1_no->current_yes,0.701,0.299,0.71147995,0.28852005,1.1909999999999998,0.8089999999999999,1.2139749499999999,0.78602505,1.1909999999999998,-0.19099999999999995,1.2139749499999999,-0.21397494999999994,1.892,0.10800000000000004,1.9254549,0.07454510000000003
0.2,dev_cv,Dallas,2026-06-13,14.0,d2_no,NO,0.63,0.6514623471314342,0.0214623471314342,1.0,0.63,0.37,0.641655,0.35834499999999997,True,16.0,current_yes,YES,0.35,0.3775538046416048,0.0275538046416048,1.0,False,d2_no->current_yes,0.35,0.65,0.361375,0.638625,0.98,1.02,1.0030299999999999,0.9969699999999999,0.63,0.37,0.641655,0.35834499999999997,0.63,0.37,0.641655,0.35834499999999997
0.2,dev_cv,Dallas,2026-06-14,10.0,d2_no,NO,0.69,0.8154351402722719,0.1254351402722719,1.0,0.69,0.31,0.700695,0.299305,False,,,,,,,,False,,0.69,0.31,0.700695,0.299305,0.69,0.31,0.700695,0.299305,0.69,0.31,0.700695,0.299305,0.69,0.31,0.700695,0.299305
0.2,dev_cv,Dallas,2026-06-15,10.0,d1_no,NO,0.69,0.7401640004063159,0.0501640004063159,1.0,0.69,0.31,0.700695,0.299305,False,,,,,,,,False,,0.69,0.31,0.700695,0.299305,0.69,0.31,0.700695,0.299305,0.69,0.31,0.700695,0.299305,0.69,0.31,0.700695,0.299305
0.2,dev_cv,Dallas,2026-06-16,12.0,d2_no,NO,0.76,0.7930190207592005,0.0330190207592004,0.0,0.76,-0.76,0.76912,-0.76912,False,,,,,,,,False,,0.76,-0.76,0.76912,-0.76912,0.76,-0.76,0.76912,-0.76912,0.76,-0.76,0.76912,-0.76912,0.76,-0.76,0.76912,-0.76912
0.2,dev_cv,Denver,2026-06-06,15.0,current_no,NO,0.38,0.5310373425201067,0.1510373425201067,1.0,0.38,0.62,0.39178,0.60822,False,,,,,,,,False,,0.38,0.62,0.39178,0.60822,0.38,0.62,0.39178,0.60822,0.38,0.62,0.39178,0.60822,0.38,0.62,0.39178,0.60822
0.2,dev_cv,Denver,2026-06-07,14.0,current_no,NO,0.58,0.6278250125847706,0.0478250125847706,1.0,0.58,0.42,0.5921799999999999,0.40781999999999996,False,,,,,,,,False,,0.58,0.42,0.5921799999999999,0.40781999999999996,0.58,0.42,0.5921799999999999,0.40781999999999996,0.58,0.42,0.5921799999999999,0.40781999999999996,0.58,0.42,0.5921799999999999,0.40781999999999996
0.2,dev_cv,Denver,2026-06-08,13.0,d1_no,NO,0.591,0.7231224006901311,0.1321224006901311,1.0,0.591,0.409,0.60308595,0.39691404999999996,False,,,,,,,,False,,0.591,0.409,0.60308595,0.39691404999999996,0.591,0.409,0.60308595,0.39691404999999996,0.591,0.409,0.60308595,0.39691404999999996,0.591,0.409,0.60308595,0.39691404999999996
0.2,dev_cv,Denver,2026-06-10,15.0,current_no,NO,0.6,0.7134523786782959,0.1134523786782959,0.0,0.6,-0.6,0.612,-0.612,False,,,,,,,,False,,0.6,-0.6,0.612,-0.612,0.6,-0.6,0.612,-0.612,0.6,-0.6,0.612,-0.612,0.6,-0.6,0.612,-0.612
0.2,dev_cv,Denver,2026-06-11,12.0,d1_no,NO,0.71,0.7891502633435339,0.0791502633435339,1.0,0.71,0.29,0.720295,0.279705,False,,,,,,,,False,,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705
0.2,dev_cv,Denver,2026-06-12,14.0,current_no,NO,0.8,0.8406031970182616,0.0406031970182615,1.0,0.8,0.1999999999999999,0.808,0.1919999999999999,False,,,,,,,,False,,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999
0.2,dev_cv,Denver,2026-06-13,13.0,d1_no,NO,0.62,0.6748872894366864,0.0548872894366864,0.0,0.62,-0.62,0.63178,-0.63178,False,,,,,,,,False,,0.62,-0.62,0.63178,-0.63178,0.62,-0.62,0.63178,-0.63178,0.62,-0.62,0.63178,-0.63178,0.62,-0.62,0.63178,-0.63178
0.2,dev_cv,Denver,2026-06-15,14.0,current_no,NO,0.77,0.8333553441296039,0.0633553441296038,1.0,0.77,0.2299999999999999,0.778855,0.2211449999999999,False,,,,,,,,False,,0.77,0.2299999999999999,0.778855,0.2211449999999999,0.77,0.2299999999999999,0.778855,0.2211449999999999,0.77,0.2299999999999999,0.778855,0.2211449999999999,0.77,0.2299999999999999,0.778855,0.2211449999999999
0.2,dev_cv,Denver,2026-06-16,16.0,current_no,NO,0.55,0.5781907579369395,0.0281907579369394,1.0,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999,False,,,,,,,,False,,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999
0.2,dev_cv,Denver,2026-06-17,16.0,current_no,NO,0.26,0.3597877867354886,0.0997877867354886,0.0,0.26,-0.26,0.26962,-0.26962,False,,,,,,,,False,,0.26,-0.26,0.26962,-0.26962,0.26,-0.26,0.26962,-0.26962,0.26,-0.26,0.26962,-0.26962,0.26,-0.26,0.26962,-0.26962
0.2,dev_cv,Denver,2026-06-19,15.0,current_no,NO,0.464,0.517590496269547,0.0535904962695469,0.0,0.464,-0.464,0.4764352,-0.4764352,False,,,,,,,,False,,0.464,-0.464,0.4764352,-0.4764352,0.464,-0.464,0.4764352,-0.4764352,0.464,-0.464,0.4764352,-0.4764352,0.464,-0.464,0.4764352,-0.4764352
0.2,dev_cv,Guangzhou,2026-06-04,12.0,d2_no,NO,0.73,0.7501154204847736,0.0201154204847736,1.0,0.73,0.27,0.7398549999999999,0.260145,False,,,,,,,,False,,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145
0.2,dev_cv,Guangzhou,2026-06-05,11.0,d2_no,NO,0.85,0.8801549563701396,0.0301549563701396,1.0,0.85,0.15,0.856375,0.143625,False,,,,,,,,False,,0.85,0.15,0.856375,0.143625,0.85,0.15,0.856375,0.143625,0.85,0.15,0.856375,0.143625,0.85,0.15,0.856375,0.143625
0.2,dev_cv,Guangzhou,2026-06-07,13.0,current_yes,YES,0.22,0.2428239650837927,0.0228239650837927,0.0,0.22,-0.22,0.22858,-0.22858,False,,,,,,,,False,,0.22,-0.22,0.22858,-0.22858,0.22,-0.22,0.22858,-0.22858,0.22,-0.22,0.22858,-0.22858,0.22,-0.22,0.22858,-0.22858
0.2,dev_cv,Guangzhou,2026-06-08,12.0,current_no,NO,0.28,0.3175083445790307,0.0375083445790307,0.0,0.28,-0.28,0.29008,-0.29008,False,,,,,,,,False,,0.28,-0.28,0.29008,-0.29008,0.28,-0.28,0.29008,-0.29008,0.28,-0.28,0.29008,-0.29008,0.28,-0.28,0.29008,-0.29008
0.2,dev_cv,Guangzhou,2026-06-09,15.0,current_yes,YES,0.47,0.5143887127635973,0.0443887127635973,1.0,0.47,0.53,0.48245499999999997,0.517545,True,16.0,d1_no,NO,0.8,0.8225895232066388,0.0225895232066387,1.0,False,current_yes->d1_no,0.8,0.1999999999999999,0.808,0.1919999999999999,1.27,0.73,1.2904550000000001,0.7095449999999999,0.47,0.53,0.48245499999999997,0.517545,0.47,0.53,0.48245499999999997,0.517545
0.2,dev_cv,Guangzhou,2026-06-10,13.0,current_no,NO,0.64,0.6852121790003398,0.0452121790003398,0.0,0.64,-0.64,0.65152,-0.65152,False,,,,,,,,False,,0.64,-0.64,0.65152,-0.65152,0.64,-0.64,0.65152,-0.65152,0.64,-0.64,0.65152,-0.65152,0.64,-0.64,0.65152,-0.65152
0.2,dev_cv,Guangzhou,2026-06-12,10.0,d2_no,NO,0.82,0.857795638423084,0.037795638423084,1.0,0.82,0.18,0.82738,0.17262,False,,,,,,,,False,,0.82,0.18,0.82738,0.17262,0.82,0.18,0.82738,0.17262,0.82,0.18,0.82738,0.17262,0.82,0.18,0.82738,0.17262
0.2,dev_cv,Guangzhou,2026-06-14,12.0,current_no,NO,0.29,0.3112956733364862,0.0212956733364862,1.0,0.29,0.71,0.300295,0.699705,False,,,,,,,,False,,0.29,0.71,0.300295,0.699705,0.29,0.71,0.300295,0.699705,0.29,0.71,0.300295,0.699705,0.29,0.71,0.300295,0.699705
0.2,dev_cv,Guangzhou,2026-06-17,12.0,current_no,NO,0.57,0.6175426483730199,0.0475426483730199,0.0,0.57,-0.57,0.582255,-0.582255,False,,,,,,,,False,,0.57,-0.57,0.582255,-0.582255,0.57,-0.57,0.582255,-0.582255,0.57,-0.57,0.582255,-0.582255,0.57,-0.57,0.582255,-0.582255
0.2,dev_cv,Guangzhou,2026-06-18,12.0,current_yes,YES,0.46,0.4913789101432013,0.0313789101432012,1.0,0.46,0.54,0.47242,0.52758,False,,,,,,,,False,,0.46,0.54,0.47242,0.52758,0.46,0.54,0.47242,0.52758,0.46,0.54,0.47242,0.52758,0.46,0.54,0.47242,0.52758
0.2,dev_cv,Helsinki,2026-06-02,11.0,d2_no,NO,0.83,0.8508205790927732,0.0208205790927732,1.0,0.83,0.17,0.837055,0.162945,False,,,,,,,,False,,0.83,0.17,0.837055,0.162945,0.83,0.17,0.837055,0.162945,0.83,0.17,0.837055,0.162945,0.83,0.17,0.837055,0.162945
0.2,dev_cv,Helsinki,2026-06-03,10.0,d2_no,NO,0.59,0.6180765634225571,0.0280765634225571,0.0,0.59,-0.59,0.6020949999999999,-0.6020949999999999,False,,,,,,,,False,,0.59,-0.59,0.6020949999999999,-0.6020949999999999,0.59,-0.59,0.6020949999999999,-0.6020949999999999,0.59,-0.59,0.6020949999999999,-0.6020949999999999,0.59,-0.59,0.6020949999999999,-0.6020949999999999
0.2,dev_cv,Helsinki,2026-06-04,12.0,d1_no,NO,0.5,0.5888501361389269,0.0888501361389269,0.0,0.5,-0.5,0.5125,-0.5125,False,,,,,,,,False,,0.5,-0.5,0.5125,-0.5125,0.5,-0.5,0.5125,-0.5125,0.5,-0.5,0.5125,-0.5125,0.5,-0.5,0.5125,-0.5125
0.2,dev_cv,Helsinki,2026-06-05,12.0,d1_no,NO,0.724,0.7533552938249373,0.0293552938249372,1.0,0.724,0.276,0.7339912,0.26600880000000005,True,13.0,current_yes,YES,0.654,0.6989331604604905,0.0449331604604904,1.0,True,d1_no->current_yes,0.654,0.346,0.6653142000000001,0.3346858,1.3780000000000001,0.622,1.3993054,0.6006946,1.3780000000000001,-0.378,1.3993054,-0.3993054,2.032,-0.03200000000000003,2.0646196000000003,-0.0646196
0.2,dev_cv,Helsinki,2026-06-06,11.0,d1_no,NO,0.27,0.3116778495375047,0.0416778495375047,1.0,0.27,0.73,0.279855,0.720145,False,,,,,,,,False,,0.27,0.73,0.279855,0.720145,0.27,0.73,0.279855,0.720145,0.27,0.73,0.279855,0.720145,0.27,0.73,0.279855,0.720145
0.2,dev_cv,Helsinki,2026-06-07,15.0,current_yes,YES,0.72,0.7576545645773236,0.0376545645773236,1.0,0.72,0.28,0.73008,0.26992000000000005,False,,,,,,,,False,,0.72,0.28,0.73008,0.26992000000000005,0.72,0.28,0.73008,0.26992000000000005,0.72,0.28,0.73008,0.26992000000000005,0.72,0.28,0.73008,0.26992000000000005
0.2,dev_cv,Helsinki,2026-06-09,11.0,d1_no,NO,0.24,0.2712270663652002,0.0312270663652002,0.0,0.24,-0.24,0.24911999999999998,-0.24911999999999998,False,,,,,,,,False,,0.24,-0.24,0.24911999999999998,-0.24911999999999998,0.24,-0.24,0.24911999999999998,-0.24911999999999998,0.24,-0.24,0.24911999999999998,-0.24911999999999998,0.24,-0.24,0.24911999999999998,-0.24911999999999998
0.2,dev_cv,Helsinki,2026-06-10,11.0,d2_no,NO,0.73,0.7853284367349481,0.0553284367349481,1.0,0.73,0.27,0.7398549999999999,0.260145,False,,,,,,,,False,,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145
0.2,dev_cv,Helsinki,2026-06-11,10.0,d1_no,NO,0.45,0.4887143714163243,0.0387143714163243,0.0,0.45,-0.45,0.46237500000000004,-0.46237500000000004,False,,,,,,,,False,,0.45,-0.45,0.46237500000000004,-0.46237500000000004,0.45,-0.45,0.46237500000000004,-0.46237500000000004,0.45,-0.45,0.46237500000000004,-0.46237500000000004,0.45,-0.45,0.46237500000000004,-0.46237500000000004
0.2,dev_cv,Helsinki,2026-06-12,13.0,d2_no,NO,0.64,0.6862050809021824,0.0462050809021823,0.0,0.64,-0.64,0.65152,-0.65152,False,,,,,,,,False,,0.64,-0.64,0.65152,-0.65152,0.64,-0.64,0.65152,-0.65152,0.64,-0.64,0.65152,-0.65152,0.64,-0.64,0.65152,-0.65152
0.2,dev_cv,Helsinki,2026-06-13,11.0,d2_no,NO,0.92,0.9464550310640863,0.0264550310640864,1.0,0.92,0.0799999999999999,0.9236800000000001,0.0763199999999999,False,,,,,,,,False,,0.92,0.0799999999999999,0.9236800000000001,0.0763199999999999,0.92,0.0799999999999999,0.9236800000000001,0.0763199999999999,0.92,0.0799999999999999,0.9236800000000001,0.0763199999999999,0.92,0.0799999999999999,0.9236800000000001,0.0763199999999999
0.2,dev_cv,Helsinki,2026-06-14,13.0,d1_no,NO,0.76,0.7806708424567841,0.020670842456784,0.0,0.76,-0.76,0.76912,-0.76912,False,,,,,,,,False,,0.76,-0.76,0.76912,-0.76912,0.76,-0.76,0.76912,-0.76912,0.76,-0.76,0.76912,-0.76912,0.76,-0.76,0.76912,-0.76912
0.2,dev_cv,Helsinki,2026-06-15,11.0,d2_no,NO,0.67,0.7687389081931773,0.0987389081931772,1.0,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,False,,,,,,,,False,,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999
0.2,dev_cv,Helsinki,2026-06-17,10.0,current_yes,YES,0.299,0.3258408217810599,0.0268408217810599,0.0,0.299,-0.299,0.30947995,-0.30947995,True,12.0,d2_no,NO,0.764,0.818141731581602,0.0541417315816019,1.0,False,current_yes->d2_no,0.764,0.236,0.7730152,0.2269848,1.063,-0.063,1.08249515,-0.08249515000000002,0.299,-0.299,0.30947995,-0.30947995,0.299,-0.299,0.30947995,-0.30947995
0.2,dev_cv,Helsinki,2026-06-18,11.0,d2_no,NO,0.76,0.7932375421485883,0.0332375421485883,1.0,0.76,0.24,0.76912,0.23088,False,,,,,,,,False,,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088
0.2,dev_cv,Helsinki,2026-06-19,13.0,d2_no,NO,0.51,0.5523645585556964,0.0423645585556964,1.0,0.51,0.49,0.522495,0.477505,False,,,,,,,,False,,0.51,0.49,0.522495,0.477505,0.51,0.49,0.522495,0.477505,0.51,0.49,0.522495,0.477505,0.51,0.49,0.522495,0.477505
0.2,dev_cv,Helsinki,2026-06-20,13.0,d1_no,NO,0.7,0.7253254925785579,0.0253254925785579,1.0,0.7,0.3,0.7104999999999999,0.2895,True,14.0,current_yes,YES,0.59,0.6184342580417452,0.0284342580417452,1.0,True,d1_no->current_yes,0.59,0.41,0.6020949999999999,0.39790499999999995,1.29,0.71,1.312595,0.6874049999999999,1.29,-0.2899999999999999,1.312595,-0.31259499999999996,1.88,0.12000000000000005,1.9146899999999998,0.08531
0.2,dev_cv,Houston,2026-06-03,11.0,d1_no,NO,0.6,0.6206945549542809,0.0206945549542809,0.0,0.6,-0.6,0.612,-0.612,False,,,,,,,,False,,0.6,-0.6,0.612,-0.612,0.6,-0.6,0.612,-0.612,0.6,-0.6,0.612,-0.612,0.6,-0.6,0.612,-0.612
0.2,dev_cv,Houston,2026-06-04,15.0,d1_no,NO,0.849,0.881387377941048,0.032387377941048,1.0,0.849,0.151,0.85540995,0.14459005,False,,,,,,,,False,,0.849,0.151,0.85540995,0.14459005,0.849,0.151,0.85540995,0.14459005,0.849,0.151,0.85540995,0.14459005,0.849,0.151,0.85540995,0.14459005
0.2,dev_cv,Houston,2026-06-05,10.0,d1_no,NO,0.52,0.5713288150661948,0.0513288150661948,0.0,0.52,-0.52,0.5324800000000001,-0.5324800000000001,False,,,,,,,,False,,0.52,-0.52,0.5324800000000001,-0.5324800000000001,0.52,-0.52,0.5324800000000001,-0.5324800000000001,0.52,-0.52,0.5324800000000001,-0.5324800000000001,0.52,-0.52,0.5324800000000001,-0.5324800000000001
0.2,dev_cv,Houston,2026-06-07,11.0,d1_no,NO,0.59,0.6260425283227311,0.0360425283227311,1.0,0.59,0.41,0.6020949999999999,0.39790499999999995,False,,,,,,,,False,,0.59,0.41,0.6020949999999999,0.39790499999999995,0.59,0.41,0.6020949999999999,0.39790499999999995,0.59,0.41,0.6020949999999999,0.39790499999999995,0.59,0.41,0.6020949999999999,0.39790499999999995
0.2,dev_cv,Houston,2026-06-09,10.0,d1_no,NO,0.81,0.839342815216552,0.0293428152165519,1.0,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,False,,,,,,,,False,,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988
0.2,dev_cv,Houston,2026-06-10,10.0,d1_no,NO,0.74,0.779125778884898,0.0391257788848979,1.0,0.74,0.26,0.74962,0.25038,False,,,,,,,,False,,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038
0.2,dev_cv,Houston,2026-06-11,10.0,d2_no,NO,0.49,0.5630922695090278,0.0730922695090278,1.0,0.49,0.51,0.502495,0.49750500000000003,False,,,,,,,,False,,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003
0.2,dev_cv,Houston,2026-06-12,10.0,d2_no,NO,0.44,0.5317176039645206,0.0917176039645206,0.0,0.44,-0.44,0.45232,-0.45232,False,,,,,,,,False,,0.44,-0.44,0.45232,-0.45232,0.44,-0.44,0.45232,-0.45232,0.44,-0.44,0.45232,-0.45232,0.44,-0.44,0.45232,-0.45232
0.2,dev_cv,Houston,2026-06-13,11.0,d2_no,NO,0.43,0.488489003770818,0.058489003770818,0.0,0.43,-0.43,0.442255,-0.442255,True,12.0,current_yes,YES,0.39,0.4557136833071782,0.0657136833071782,0.0,False,d2_no->current_yes,0.39,-0.39,0.401895,-0.401895,0.8200000000000001,-0.8200000000000001,0.84415,-0.84415,0.43,-0.43,0.442255,-0.442255,0.43,-0.43,0.442255,-0.442255
0.2,dev_cv,Houston,2026-06-14,10.0,d2_no,NO,0.71,0.8157480451890715,0.1057480451890715,1.0,0.71,0.29,0.720295,0.279705,False,,,,,,,,False,,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705
0.2,dev_cv,Houston,2026-06-15,11.0,d1_no,NO,0.78,0.8020290393926964,0.0220290393926964,1.0,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,False,,,,,,,,False,,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989
0.2,dev_cv,Houston,2026-06-16,11.0,current_no,NO,0.698,0.7373778329100588,0.0393778329100588,1.0,0.698,0.302,0.7085397999999999,0.2914602,False,,,,,,,,False,,0.698,0.302,0.7085397999999999,0.2914602,0.698,0.302,0.7085397999999999,0.2914602,0.698,0.302,0.7085397999999999,0.2914602,0.698,0.302,0.7085397999999999,0.2914602
0.2,dev_cv,Houston,2026-06-17,15.0,current_yes,YES,0.8,0.8454118110301999,0.0454118110301998,1.0,0.8,0.1999999999999999,0.808,0.1919999999999999,False,,,,,,,,False,,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999
0.2,dev_cv,Houston,2026-06-19,12.0,d1_no,NO,0.36,0.3878602806965532,0.0278602806965532,0.0,0.36,-0.36,0.37151999999999996,-0.37151999999999996,False,,,,,,,,False,,0.36,-0.36,0.37151999999999996,-0.37151999999999996,0.36,-0.36,0.37151999999999996,-0.37151999999999996,0.36,-0.36,0.37151999999999996,-0.37151999999999996,0.36,-0.36,0.37151999999999996,-0.37151999999999996
0.2,dev_cv,Houston,2026-06-20,10.0,d1_no,NO,0.77,0.8325612278231616,0.0625612278231615,1.0,0.77,0.2299999999999999,0.778855,0.2211449999999999,False,,,,,,,,False,,0.77,0.2299999999999999,0.778855,0.2211449999999999,0.77,0.2299999999999999,0.778855,0.2211449999999999,0.77,0.2299999999999999,0.778855,0.2211449999999999,0.77,0.2299999999999999,0.778855,0.2211449999999999
0.2,dev_cv,Istanbul,2026-06-04,12.0,d1_no,NO,0.81,0.8415560560568318,0.0315560560568317,1.0,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,False,,,,,,,,False,,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988
0.2,dev_cv,Istanbul,2026-06-05,14.0,d1_no,NO,0.301,0.3622494986671972,0.0612494986671972,1.0,0.301,0.6990000000000001,0.31151995,0.68848005,False,,,,,,,,False,,0.301,0.6990000000000001,0.31151995,0.68848005,0.301,0.6990000000000001,0.31151995,0.68848005,0.301,0.6990000000000001,0.31151995,0.68848005,0.301,0.6990000000000001,0.31151995,0.68848005
0.2,dev_cv,Istanbul,2026-06-06,17.0,d1_no,NO,0.86,0.8909224877483524,0.0309224877483523,1.0,0.86,0.14,0.86602,0.13398000000000002,False,,,,,,,,False,,0.86,0.14,0.86602,0.13398000000000002,0.86,0.14,0.86602,0.13398000000000002,0.86,0.14,0.86602,0.13398000000000002,0.86,0.14,0.86602,0.13398000000000002
0.2,dev_cv,Istanbul,2026-06-07,12.0,current_yes,YES,0.376,0.4157855662485277,0.0397855662485277,0.0,0.376,-0.376,0.3877312,-0.3877312,True,14.0,d1_no,NO,0.84,0.877385964400133,0.0373859644001329,1.0,False,current_yes->d1_no,0.84,0.16,0.8467199999999999,0.15328,1.216,-0.216,1.2344511999999999,-0.2344512,0.376,-0.376,0.3877312,-0.3877312,0.376,-0.376,0.3877312,-0.3877312
0.2,dev_cv,Istanbul,2026-06-08,13.0,current_yes,YES,0.66,0.7363463780610598,0.0763463780610598,1.0,0.66,0.3399999999999999,0.67122,0.3287799999999999,False,,,,,,,,False,,0.66,0.3399999999999999,0.67122,0.3287799999999999,0.66,0.3399999999999999,0.67122,0.3287799999999999,0.66,0.3399999999999999,0.67122,0.3287799999999999,0.66,0.3399999999999999,0.67122,0.3287799999999999
0.2,dev_cv,Istanbul,2026-06-09,12.0,current_yes,YES,0.42,0.4481617247398684,0.0281617247398683,1.0,0.42,0.5800000000000001,0.43218,0.5678200000000001,False,,,,,,,,False,,0.42,0.5800000000000001,0.43218,0.5678200000000001,0.42,0.5800000000000001,0.43218,0.5678200000000001,0.42,0.5800000000000001,0.43218,0.5678200000000001,0.42,0.5800000000000001,0.43218,0.5678200000000001
0.2,dev_cv,Istanbul,2026-06-10,10.0,d1_no,NO,0.71,0.7344716168358265,0.0244716168358265,1.0,0.71,0.29,0.720295,0.279705,True,11.0,current_yes,YES,0.37,0.4200101807903003,0.0500101807903003,0.0,True,d1_no->current_yes,0.37,-0.37,0.38165499999999997,-0.38165499999999997,1.08,-0.08000000000000002,1.10195,-0.10194999999999999,1.08,-0.07999999999999996,1.10195,-0.10194999999999996,1.45,-0.44999999999999996,1.4836049999999998,-0.48360499999999995
