scope,method,slice,value,rows,dates,cost,pnl,roi,roi_ci_low,roi_ci_high
dev_cv,loo_no_regime_blend,edge_bucket,0.02-0.05,631,19,366.441,24.559,0.06702033888129331,-0.009804759888944636,0.13301517816884526
dev_cv,loo_no_regime_blend,edge_bucket,0.05-0.10,265,19,134.428,15.572000000000001,0.11583896212098671,-0.00047013091548775714,0.2359102539368907
dev_cv,loo_no_regime_blend,edge_bucket,0.10+,40,16,14.567,3.433,0.23566966430974118,-0.13493128293449178,0.6745518016725123
dev_cv,loo_no_regime_blend,expression,current_no,207,19,96.24200000000002,6.757999999999999,0.0702188233827227,-0.041577299615870075,0.21514269991683127
dev_cv,loo_no_regime_blend,expression,current_yes,228,19,112.80099999999999,18.199,0.1613372221877466,0.016572723083576157,0.2954379280442511
dev_cv,loo_no_regime_blend,expression,d1_no,309,19,175.99,4.0100000000000025,0.022785385533268948,-0.06061653025707042,0.1053367727563142
dev_cv,loo_no_regime_blend,expression,d2_no,192,19,130.40300000000002,14.597,0.1119376087973436,0.012408271439075665,0.2123555505222894
dev_cv,loo_no_regime_blend,intraday_state,active_warming,472,19,258.328,14.672000000000004,0.05679601127249081,-0.01580655363302817,0.12308914085917563
dev_cv,loo_no_regime_blend,intraday_state,false_fade_risk,89,19,51.229000000000006,4.771000000000001,0.09313084385797107,-0.014901151601351303,0.20769966095244
dev_cv,loo_no_regime_blend,intraday_state,fresh_high,171,19,94.333,6.667000000000002,0.07067516139633004,-0.1037213431930211,0.21499007496823472
dev_cv,loo_no_regime_blend,intraday_state,mature_fade,47,14,27.690999999999995,-0.6910000000000004,-0.024953956159040863,-0.32971217264319264,0.25381548627559836
dev_cv,loo_no_regime_blend,intraday_state,plateau_near_high,104,18,55.632999999999996,16.366999999999997,0.29419589092804627,0.1617928277171991,0.4130449831083466
dev_cv,loo_no_regime_blend,intraday_state,pullback_uncertain,27,16,15.761,3.239,0.205507264767464,-0.030396954769887196,0.47362919026008055
dev_cv,loo_no_regime_blend,intraday_state,reheating_after_dip,18,12,8.630999999999998,-0.631,-0.07310856215965707,-0.5159974291132747,0.5768384189799284
dev_cv,loo_no_regime_blend,intraday_state,slow_warming,7,5,3.02,-1.02,-0.33774834437086093,-1.0,0.6877637130801687
dev_cv,loo_no_regime_blend,intraday_state,state_unknown,1,1,0.81,0.18999999999999995,0.23456790123456783,,
dev_cv,loo_no_regime_blend,moisture_cloud_regime,cloud_suppression,56,18,32.131,-0.131,-0.004077059537518284,-0.2299508699559226,0.1981393752176063
dev_cv,loo_no_regime_blend,moisture_cloud_regime,dry_heat_inertia,172,19,85.751,10.249,0.11952047206446573,-0.024055095554660372,0.25959777578644594
