target_date,knmi_obs_ts_utc,knmi_ta_c,knmi_tx_c,knmi_ta_round_c,knmi_tx_round_c,next_metar_report_ts_utc,next_metar_detect_ts_utc,next_metar_temp_c,lead_to_next_metar_min,ta_minus_next_metar_c,tx_minus_next_metar_c,ta_exact_next_metar,tx_exact_next_metar,ta_within1_next_metar,tx_within1_next_metar,raw_metar
2026-07-24,2026-07-24T12:50:00+00:00,22.6,22.6,23,23,2026-07-24T12:55:00+00:00,2026-07-24T12:58:01.907860+00:00,23.0,5.0,0,0,1,1,1,1,METAR EHAM 241255Z VRB04KT 9999 FEW037 23/13 Q1017 NOSIG
2026-07-24,2026-07-24T13:00:00+00:00,22.9,23.2,23,23,2026-07-24T13:25:00+00:00,2026-07-24T13:30:34.262590+00:00,23.0,25.0,0,0,1,1,1,1,METAR EHAM 241325Z VRB04KT 9999 FEW037 23/12 Q1017 NOSIG
2026-07-24,2026-07-24T13:10:00+00:00,23.0,23.2,23,23,2026-07-24T13:25:00+00:00,2026-07-24T13:30:34.262590+00:00,23.0,15.0,0,0,1,1,1,1,METAR EHAM 241325Z VRB04KT 9999 FEW037 23/12 Q1017 NOSIG
2026-07-24,2026-07-24T13:20:00+00:00,23.1,23.1,23,23,2026-07-24T13:25:00+00:00,2026-07-24T13:30:34.262590+00:00,23.0,5.0,0,0,1,1,1,1,METAR EHAM 241325Z VRB04KT 9999 FEW037 23/12 Q1017 NOSIG
2026-07-24,2026-07-24T13:30:00+00:00,23.3,23.4,23,23,2026-07-24T13:55:00+00:00,2026-07-24T14:01:52.793310+00:00,23.0,25.0,0,0,1,1,1,1,METAR EHAM 241355Z 16004KT 120V230 9999 FEW042 23/12 Q1016 NOSIG
2026-07-24,2026-07-24T13:40:00+00:00,22.4,23.4,22,23,2026-07-24T13:55:00+00:00,2026-07-24T14:01:52.793310+00:00,23.0,15.0,-1,0,0,1,1,1,METAR EHAM 241355Z 16004KT 120V230 9999 FEW042 23/12 Q1016 NOSIG
2026-07-24,2026-07-24T13:50:00+00:00,22.4,22.6,22,23,2026-07-24T13:55:00+00:00,2026-07-24T14:01:52.793310+00:00,23.0,5.0,-1,0,0,1,1,1,METAR EHAM 241355Z 16004KT 120V230 9999 FEW042 23/12 Q1016 NOSIG
2026-07-24,2026-07-24T14:00:00+00:00,23.4,24.1,23,24,2026-07-24T14:25:00+00:00,2026-07-24T14:32:31.841544+00:00,24.0,25.0,-1,0,0,1,1,1,METAR EHAM 241425Z VRB04KT 9999 FEW042 24/12 Q1016 NOSIG
2026-07-24,2026-07-24T14:10:00+00:00,23.4,23.5,23,24,2026-07-24T14:25:00+00:00,2026-07-24T14:32:31.841544+00:00,24.0,15.0,-1,0,0,1,1,1,METAR EHAM 241425Z VRB04KT 9999 FEW042 24/12 Q1016 NOSIG
2026-07-24,2026-07-24T14:20:00+00:00,23.8,23.9,24,24,2026-07-24T14:25:00+00:00,2026-07-24T14:32:31.841544+00:00,24.0,5.0,0,0,1,1,1,1,METAR EHAM 241425Z VRB04KT 9999 FEW042 24/12 Q1016 NOSIG
2026-07-24,2026-07-24T14:30:00+00:00,23.7,23.8,24,24,2026-07-24T14:55:00+00:00,2026-07-24T15:03:35.060534+00:00,24.0,25.0,0,0,1,1,1,1,METAR EHAM 241455Z 23006KT 200V280 9999 FEW041 24/13 Q1016 NOSIG
2026-07-24,2026-07-24T14:40:00+00:00,24.0,24.3,24,24,2026-07-24T14:55:00+00:00,2026-07-24T15:03:35.060534+00:00,24.0,15.0,0,0,1,1,1,1,METAR EHAM 241455Z 23006KT 200V280 9999 FEW041 24/13 Q1016 NOSIG
2026-07-24,2026-07-24T14:50:00+00:00,23.6,24.0,24,24,2026-07-24T14:55:00+00:00,2026-07-24T15:03:35.060534+00:00,24.0,5.0,0,0,1,1,1,1,METAR EHAM 241455Z 23006KT 200V280 9999 FEW041 24/13 Q1016 NOSIG
2026-07-24,2026-07-24T15:00:00+00:00,24.1,24.2,24,24,2026-07-24T15:25:00+00:00,2026-07-24T15:34:57.220887+00:00,24.0,25.0,0,0,1,1,1,1,METAR EHAM 241525Z 22005KT 140V290 9999 FEW043 24/12 Q1015 NOSIG
2026-07-24,2026-07-24T15:10:00+00:00,23.8,24.2,24,24,2026-07-24T15:25:00+00:00,2026-07-24T15:34:57.220887+00:00,24.0,15.0,0,0,1,1,1,1,METAR EHAM 241525Z 22005KT 140V290 9999 FEW043 24/12 Q1015 NOSIG
2026-07-24,2026-07-24T15:20:00+00:00,23.9,24.0,24,24,2026-07-24T15:25:00+00:00,2026-07-24T15:34:57.220887+00:00,24.0,5.0,0,0,1,1,1,1,METAR EHAM 241525Z 22005KT 140V290 9999 FEW043 24/12 Q1015 NOSIG
2026-07-24,2026-07-24T15:30:00+00:00,24.1,24.1,24,24,2026-07-24T15:55:00+00:00,2026-07-24T15:58:25.914098+00:00,24.0,25.0,0,0,1,1,1,1,METAR EHAM 241555Z 21004KT 130V300 9999 FEW043 24/13 Q1015 NOSIG
2026-07-24,2026-07-24T15:40:00+00:00,23.8,24.2,24,24,2026-07-24T15:55:00+00:00,2026-07-24T15:58:25.914098+00:00,24.0,15.0,0,0,1,1,1,1,METAR EHAM 241555Z 21004KT 130V300 9999 FEW043 24/13 Q1015 NOSIG
2026-07-24,2026-07-24T15:50:00+00:00,24.1,24.1,24,24,2026-07-24T15:55:00+00:00,2026-07-24T15:58:25.914098+00:00,24.0,5.0,0,0,1,1,1,1,METAR EHAM 241555Z 21004KT 130V300 9999 FEW043 24/13 Q1015 NOSIG
2026-07-24,2026-07-24T16:00:00+00:00,24.0,24.2,24,24,2026-07-24T16:25:00+00:00,2026-07-24T16:30:27.623719+00:00,24.0,25.0,0,0,1,1,1,1,METAR EHAM 241625Z VRB03KT 9999 FEW041 24/12 Q1015 NOSIG
2026-07-24,2026-07-24T16:10:00+00:00,23.6,24.0,24,24,2026-07-24T16:25:00+00:00,2026-07-24T16:30:27.623719+00:00,24.0,15.0,0,0,1,1,1,1,METAR EHAM 241625Z VRB03KT 9999 FEW041 24/12 Q1015 NOSIG
2026-07-24,2026-07-24T16:20:00+00:00,23.8,24.0,24,24,2026-07-24T16:25:00+00:00,2026-07-24T16:30:27.623719+00:00,24.0,5.0,0,0,1,1,1,1,METAR EHAM 241625Z VRB03KT 9999 FEW041 24/12 Q1015 NOSIG
2026-07-24,2026-07-24T16:30:00+00:00,23.8,24.1,24,24,2026-07-24T16:55:00+00:00,2026-07-24T16:58:43.997703+00:00,24.0,25.0,0,0,1,1,1,1,METAR EHAM 241655Z 19004KT 130V250 9999 FEW041 24/13 Q1014 NOSIG
2026-07-24,2026-07-24T16:40:00+00:00,23.7,24.0,24,24,2026-07-24T16:55:00+00:00,2026-07-24T16:58:43.997703+00:00,24.0,15.0,0,0,1,1,1,1,METAR EHAM 241655Z 19004KT 130V250 9999 FEW041 24/13 Q1014 NOSIG
2026-07-24,2026-07-24T16:50:00+00:00,23.8,24.0,24,24,2026-07-24T16:55:00+00:00,2026-07-24T16:58:43.997703+00:00,24.0,5.0,0,0,1,1,1,1,METAR EHAM 241655Z 19004KT 130V250 9999 FEW041 24/13 Q1014 NOSIG
2026-07-24,2026-07-24T17:00:00+00:00,23.7,24.0,24,24,2026-07-24T17:25:00+00:00,2026-07-24T17:29:59.194189+00:00,24.0,25.0,0,0,1,1,1,1,METAR EHAM 241725Z 17003KT 100V270 9999 FEW042 24/13 Q1014 NOSIG
2026-07-24,2026-07-24T17:10:00+00:00,23.8,23.9,24,24,2026-07-24T17:25:00+00:00,2026-07-24T17:29:59.194189+00:00,24.0,15.0,0,0,1,1,1,1,METAR EHAM 241725Z 17003KT 100V270 9999 FEW042 24/13 Q1014 NOSIG
2026-07-24,2026-07-24T17:20:00+00:00,23.8,24.0,24,24,2026-07-24T17:25:00+00:00,2026-07-24T17:29:59.194189+00:00,24.0,5.0,0,0,1,1,1,1,METAR EHAM 241725Z 17003KT 100V270 9999 FEW042 24/13 Q1014 NOSIG
2026-07-24,2026-07-24T17:30:00+00:00,23.8,24.0,24,24,2026-07-24T17:55:00+00:00,2026-07-24T17:58:21.313773+00:00,24.0,25.0,0,0,1,1,1,1,METAR EHAM 241755Z 14005KT 110V180 9999 FEW044 24/14 Q1014 NOSIG
2026-07-24,2026-07-24T17:40:00+00:00,23.6,23.8,24,24,2026-07-24T17:55:00+00:00,2026-07-24T17:58:21.313773+00:00,24.0,15.0,0,0,1,1,1,1,METAR EHAM 241755Z 14005KT 110V180 9999 FEW044 24/14 Q1014 NOSIG
2026-07-24,2026-07-24T17:50:00+00:00,23.5,23.7,24,24,2026-07-24T17:55:00+00:00,2026-07-24T17:58:21.313773+00:00,24.0,5.0,0,0,1,1,1,1,METAR EHAM 241755Z 14005KT 110V180 9999 FEW044 24/14 Q1014 NOSIG
2026-07-24,2026-07-24T18:00:00+00:00,23.3,23.5,23,24,2026-07-24T18:25:00+00:00,2026-07-24T18:29:32.711125+00:00,23.0,25.0,0,1,1,0,1,1,METAR EHAM 241825Z 22004KT 130V290 9999 FEW042 23/14 Q1013 NOSIG
2026-07-24,2026-07-24T18:10:00+00:00,23.0,23.3,23,23,2026-07-24T18:25:00+00:00,2026-07-24T18:29:32.711125+00:00,23.0,15.0,0,0,1,1,1,1,METAR EHAM 241825Z 22004KT 130V290 9999 FEW042 23/14 Q1013 NOSIG
2026-07-24,2026-07-24T18:20:00+00:00,23.1,23.2,23,23,2026-07-24T18:25:00+00:00,2026-07-24T18:29:32.711125+00:00,23.0,5.0,0,0,1,1,1,1,METAR EHAM 241825Z 22004KT 130V290 9999 FEW042 23/14 Q1013 NOSIG
2026-07-24,2026-07-24T18:30:00+00:00,23.0,23.2,23,23,2026-07-24T18:55:00+00:00,2026-07-24T18:57:47.752497+00:00,22.0,25.0,1,1,0,0,1,1,METAR EHAM 241855Z 21003KT 160V260 9999 FEW041 22/13 Q1013 NOSIG
2026-07-24,2026-07-24T18:40:00+00:00,22.8,23.2,23,23,2026-07-24T18:55:00+00:00,2026-07-24T18:57:47.752497+00:00,22.0,15.0,1,1,0,0,1,1,METAR EHAM 241855Z 21003KT 160V260 9999 FEW041 22/13 Q1013 NOSIG
2026-07-24,2026-07-24T18:50:00+00:00,22.1,22.8,22,23,2026-07-24T18:55:00+00:00,2026-07-24T18:57:47.752497+00:00,22.0,5.0,0,1,1,0,1,1,METAR EHAM 241855Z 21003KT 160V260 9999 FEW041 22/13 Q1013 NOSIG
2026-07-24,2026-07-24T19:00:00+00:00,21.8,22.1,22,22,2026-07-24T19:25:00+00:00,2026-07-24T19:30:54.806598+00:00,20.0,25.0,2,2,0,0,0,0,METAR EHAM 241925Z 32004KT 280V340 CAVOK 20/14 Q1013 NOSIG
2026-07-24,2026-07-24T19:10:00+00:00,20.9,21.7,21,22,2026-07-24T19:25:00+00:00,2026-07-24T19:30:54.806598+00:00,20.0,15.0,1,2,0,0,1,0,METAR EHAM 241925Z 32004KT 280V340 CAVOK 20/14 Q1013 NOSIG
2026-07-24,2026-07-24T19:20:00+00:00,20.4,21.2,20,21,2026-07-24T19:25:00+00:00,2026-07-24T19:30:54.806598+00:00,20.0,5.0,0,1,1,0,1,1,METAR EHAM 241925Z 32004KT 280V340 CAVOK 20/14 Q1013 NOSIG
2026-07-24,2026-07-24T19:30:00+00:00,20.2,20.4,20,20,2026-07-24T19:55:00+00:00,2026-07-24T19:58:47.907632+00:00,19.0,25.0,1,1,0,0,1,1,METAR EHAM 241955Z 32005KT CAVOK 19/14 Q1013 NOSIG
2026-07-24,2026-07-24T19:40:00+00:00,19.7,20.2,20,20,2026-07-24T19:55:00+00:00,2026-07-24T19:58:47.907632+00:00,19.0,15.0,1,1,0,0,1,1,METAR EHAM 241955Z 32005KT CAVOK 19/14 Q1013 NOSIG
2026-07-24,2026-07-24T19:50:00+00:00,19.4,19.8,19,20,2026-07-24T19:55:00+00:00,2026-07-24T19:58:47.907632+00:00,19.0,5.0,0,1,1,0,1,1,METAR EHAM 241955Z 32005KT CAVOK 19/14 Q1013 NOSIG
2026-07-24,2026-07-24T20:00:00+00:00,18.9,19.4,19,19,2026-07-24T20:25:00+00:00,2026-07-24T20:30:14.520255+00:00,19.0,25.0,0,0,1,1,1,1,METAR EHAM 242025Z 33004KT CAVOK 19/14 Q1013 NOSIG
2026-07-24,2026-07-24T20:10:00+00:00,18.6,19.0,19,19,2026-07-24T20:25:00+00:00,2026-07-24T20:30:14.520255+00:00,19.0,15.0,0,0,1,1,1,1,METAR EHAM 242025Z 33004KT CAVOK 19/14 Q1013 NOSIG
2026-07-24,2026-07-24T20:20:00+00:00,18.8,18.8,19,19,2026-07-24T20:25:00+00:00,2026-07-24T20:30:14.520255+00:00,19.0,5.0,0,0,1,1,1,1,METAR EHAM 242025Z 33004KT CAVOK 19/14 Q1013 NOSIG
2026-07-24,2026-07-24T20:30:00+00:00,18.9,18.9,19,19,2026-07-24T20:55:00+00:00,2026-07-24T21:00:42.990660+00:00,19.0,25.0,0,0,1,1,1,1,METAR EHAM 242055Z 01001KT CAVOK 19/13 Q1013 NOSIG
2026-07-24,2026-07-24T20:40:00+00:00,18.4,19.1,18,19,2026-07-24T20:55:00+00:00,2026-07-24T21:00:42.990660+00:00,19.0,15.0,-1,0,0,1,1,1,METAR EHAM 242055Z 01001KT CAVOK 19/13 Q1013 NOSIG
2026-07-24,2026-07-24T20:50:00+00:00,18.6,18.6,19,19,2026-07-24T20:55:00+00:00,2026-07-24T21:00:42.990660+00:00,19.0,5.0,0,0,1,1,1,1,METAR EHAM 242055Z 01001KT CAVOK 19/13 Q1013 NOSIG
2026-07-24,2026-07-24T21:00:00+00:00,18.6,18.6,19,19,2026-07-24T21:25:00+00:00,2026-07-24T21:33:23.887353+00:00,18.0,25.0,1,1,0,0,1,1,METAR EHAM 242125Z 01002KT CAVOK 18/14 Q1013 NOSIG
2026-07-24,2026-07-24T21:10:00+00:00,18.0,18.6,18,19,2026-07-24T21:25:00+00:00,2026-07-24T21:33:23.887353+00:00,18.0,15.0,0,1,1,0,1,1,METAR EHAM 242125Z 01002KT CAVOK 18/14 Q1013 NOSIG
2026-07-24,2026-07-24T21:20:00+00:00,18.0,18.0,18,18,2026-07-24T21:25:00+00:00,2026-07-24T21:33:23.887353+00:00,18.0,5.0,0,0,1,1,1,1,METAR EHAM 242125Z 01002KT CAVOK 18/14 Q1013 NOSIG
2026-07-25,2026-07-24T22:00:00+00:00,16.8,16.9,17,17,2026-07-24T22:25:00+00:00,2026-07-24T22:32:53.630739+00:00,17.0,25.0,0,0,1,1,1,1,METAR EHAM 242225Z 00000KT CAVOK 17/13 Q1013 NOSIG
2026-07-25,2026-07-24T22:10:00+00:00,16.7,16.8,17,17,2026-07-24T22:25:00+00:00,2026-07-24T22:32:53.630739+00:00,17.0,15.0,0,0,1,1,1,1,METAR EHAM 242225Z 00000KT CAVOK 17/13 Q1013 NOSIG
2026-07-25,2026-07-24T22:20:00+00:00,16.9,16.9,17,17,2026-07-24T22:25:00+00:00,2026-07-24T22:32:53.630739+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 242225Z 00000KT CAVOK 17/13 Q1013 NOSIG
2026-07-25,2026-07-24T22:30:00+00:00,16.7,16.9,17,17,2026-07-24T22:55:00+00:00,2026-07-24T23:04:43.782916+00:00,17.0,25.0,0,0,1,1,1,1,METAR EHAM 242255Z 01001KT CAVOK 17/14 Q1013 NOSIG
2026-07-25,2026-07-24T22:40:00+00:00,16.2,16.6,16,17,2026-07-24T22:55:00+00:00,2026-07-24T23:04:43.782916+00:00,17.0,15.0,-1,0,0,1,1,1,METAR EHAM 242255Z 01001KT CAVOK 17/14 Q1013 NOSIG
2026-07-25,2026-07-24T22:50:00+00:00,16.5,16.5,17,17,2026-07-24T22:55:00+00:00,2026-07-24T23:04:43.782916+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 242255Z 01001KT CAVOK 17/14 Q1013 NOSIG
2026-07-25,2026-07-24T23:00:00+00:00,16.6,16.6,17,17,2026-07-24T23:25:00+00:00,2026-07-24T23:29:25.321203+00:00,16.0,25.0,1,1,0,0,1,1,METAR EHAM 242325Z 02002KT CAVOK 16/13 Q1012 NOSIG
2026-07-25,2026-07-24T23:10:00+00:00,15.2,16.5,15,17,2026-07-24T23:25:00+00:00,2026-07-24T23:29:25.321203+00:00,16.0,15.0,-1,1,0,0,1,1,METAR EHAM 242325Z 02002KT CAVOK 16/13 Q1012 NOSIG
2026-07-25,2026-07-24T23:20:00+00:00,15.4,15.4,15,15,2026-07-24T23:25:00+00:00,2026-07-24T23:29:25.321203+00:00,16.0,5.0,-1,-1,0,0,1,1,METAR EHAM 242325Z 02002KT CAVOK 16/13 Q1012 NOSIG
2026-07-25,2026-07-24T23:30:00+00:00,15.7,15.7,16,16,2026-07-24T23:55:00+00:00,2026-07-25T00:00:55.050458+00:00,16.0,25.0,0,0,1,1,1,1,METAR EHAM 242355Z VRB02KT CAVOK 16/13 Q1012 NOSIG
2026-07-25,2026-07-24T23:40:00+00:00,15.8,15.9,16,16,2026-07-24T23:55:00+00:00,2026-07-25T00:00:55.050458+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 242355Z VRB02KT CAVOK 16/13 Q1012 NOSIG
2026-07-25,2026-07-24T23:50:00+00:00,15.5,15.8,16,16,2026-07-24T23:55:00+00:00,2026-07-25T00:00:55.050458+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 242355Z VRB02KT CAVOK 16/13 Q1012 NOSIG
2026-07-25,2026-07-25T00:00:00+00:00,14.0,15.5,14,16,2026-07-25T00:25:00+00:00,2026-07-25T00:32:47.517270+00:00,15.0,25.0,-1,1,0,0,1,1,METAR EHAM 250025Z 13001KT CAVOK 15/14 Q1012 NOSIG
2026-07-25,2026-07-25T00:10:00+00:00,15.6,15.6,16,16,2026-07-25T00:25:00+00:00,2026-07-25T00:32:47.517270+00:00,15.0,15.0,1,1,0,0,1,1,METAR EHAM 250025Z 13001KT CAVOK 15/14 Q1012 NOSIG
2026-07-25,2026-07-25T00:20:00+00:00,15.5,15.6,16,16,2026-07-25T00:25:00+00:00,2026-07-25T00:32:47.517270+00:00,15.0,5.0,1,1,0,0,1,1,METAR EHAM 250025Z 13001KT CAVOK 15/14 Q1012 NOSIG
2026-07-25,2026-07-25T00:30:00+00:00,15.7,15.7,16,16,2026-07-25T00:55:00+00:00,2026-07-25T00:59:32.946639+00:00,16.0,25.0,0,0,1,1,1,1,METAR EHAM 250055Z 17003KT CAVOK 16/13 Q1011 NOSIG
2026-07-25,2026-07-25T00:40:00+00:00,15.8,15.8,16,16,2026-07-25T00:55:00+00:00,2026-07-25T00:59:32.946639+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 250055Z 17003KT CAVOK 16/13 Q1011 NOSIG
2026-07-25,2026-07-25T00:50:00+00:00,16.1,16.1,16,16,2026-07-25T00:55:00+00:00,2026-07-25T00:59:32.946639+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 250055Z 17003KT CAVOK 16/13 Q1011 NOSIG
2026-07-25,2026-07-25T01:00:00+00:00,16.0,16.2,16,16,2026-07-25T01:25:00+00:00,2026-07-25T01:28:31.045653+00:00,16.0,25.0,0,0,1,1,1,1,METAR EHAM 250125Z 18003KT CAVOK 16/13 Q1011 NOSIG
2026-07-25,2026-07-25T01:10:00+00:00,16.1,16.1,16,16,2026-07-25T01:25:00+00:00,2026-07-25T01:28:31.045653+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 250125Z 18003KT CAVOK 16/13 Q1011 NOSIG
2026-07-25,2026-07-25T01:20:00+00:00,16.1,16.3,16,16,2026-07-25T01:25:00+00:00,2026-07-25T01:28:31.045653+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 250125Z 18003KT CAVOK 16/13 Q1011 NOSIG
2026-07-25,2026-07-25T01:30:00+00:00,15.4,16.1,15,16,2026-07-25T01:55:00+00:00,2026-07-25T01:59:40.570595+00:00,16.0,25.0,-1,0,0,1,1,1,METAR EHAM 250155Z 17004KT 9999 MIFG NSC 16/13 Q1011 NOSIG
2026-07-25,2026-07-25T01:40:00+00:00,14.9,15.4,15,15,2026-07-25T01:55:00+00:00,2026-07-25T01:59:40.570595+00:00,16.0,15.0,-1,-1,0,0,1,1,METAR EHAM 250155Z 17004KT 9999 MIFG NSC 16/13 Q1011 NOSIG
2026-07-25,2026-07-25T01:50:00+00:00,15.4,15.4,15,15,2026-07-25T01:55:00+00:00,2026-07-25T01:59:40.570595+00:00,16.0,5.0,-1,-1,0,0,1,1,METAR EHAM 250155Z 17004KT 9999 MIFG NSC 16/13 Q1011 NOSIG
2026-07-25,2026-07-25T02:00:00+00:00,15.7,15.8,16,16,2026-07-25T02:25:00+00:00,2026-07-25T02:27:45.439288+00:00,16.0,25.0,0,0,1,1,1,1,METAR EHAM 250225Z 17005KT 9999 MIFG NSC 16/13 Q1011 NOSIG
2026-07-25,2026-07-25T02:10:00+00:00,14.7,15.6,15,16,2026-07-25T02:25:00+00:00,2026-07-25T02:27:45.439288+00:00,16.0,15.0,-1,0,0,1,1,1,METAR EHAM 250225Z 17005KT 9999 MIFG NSC 16/13 Q1011 NOSIG
2026-07-25,2026-07-25T02:20:00+00:00,15.5,15.6,16,16,2026-07-25T02:25:00+00:00,2026-07-25T02:27:45.439288+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 250225Z 17005KT 9999 MIFG NSC 16/13 Q1011 NOSIG
2026-07-25,2026-07-25T02:30:00+00:00,15.9,15.9,16,16,2026-07-25T02:55:00+00:00,2026-07-25T02:58:50.403094+00:00,16.0,25.0,0,0,1,1,1,1,METAR EHAM 250255Z 16006KT 9999 MIFG NSC 16/13 Q1010 NOSIG
2026-07-25,2026-07-25T02:40:00+00:00,15.6,15.9,16,16,2026-07-25T02:55:00+00:00,2026-07-25T02:58:50.403094+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 250255Z 16006KT 9999 MIFG NSC 16/13 Q1010 NOSIG
2026-07-25,2026-07-25T02:50:00+00:00,15.7,15.7,16,16,2026-07-25T02:55:00+00:00,2026-07-25T02:58:50.403094+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 250255Z 16006KT 9999 MIFG NSC 16/13 Q1010 NOSIG
2026-07-25,2026-07-25T03:00:00+00:00,15.4,15.7,15,16,2026-07-25T03:25:00+00:00,2026-07-25T06:24:25.440613+00:00,15.0,25.0,0,1,1,0,1,1,METAR EHAM 250325Z 17003KT 9999 MIFG NSC 15/12 Q1010 NOSIG
2026-07-25,2026-07-25T03:10:00+00:00,15.5,15.5,16,16,2026-07-25T03:25:00+00:00,2026-07-25T06:24:25.440613+00:00,15.0,15.0,1,1,0,0,1,1,METAR EHAM 250325Z 17003KT 9999 MIFG NSC 15/12 Q1010 NOSIG
2026-07-25,2026-07-25T03:20:00+00:00,15.5,15.7,16,16,2026-07-25T03:25:00+00:00,2026-07-25T06:24:25.440613+00:00,15.0,5.0,1,1,0,0,1,1,METAR EHAM 250325Z 17003KT 9999 MIFG NSC 15/12 Q1010 NOSIG
2026-07-25,2026-07-25T03:30:00+00:00,15.0,15.4,15,15,2026-07-25T03:55:00+00:00,2026-07-25T06:24:25.440613+00:00,15.0,25.0,0,0,1,1,1,1,METAR EHAM 250355Z 17006KT CAVOK 15/13 Q1010 NOSIG
2026-07-25,2026-07-25T03:40:00+00:00,14.8,15.1,15,15,2026-07-25T03:55:00+00:00,2026-07-25T06:24:25.440613+00:00,15.0,15.0,0,0,1,1,1,1,METAR EHAM 250355Z 17006KT CAVOK 15/13 Q1010 NOSIG
2026-07-25,2026-07-25T03:50:00+00:00,15.4,15.4,15,15,2026-07-25T03:55:00+00:00,2026-07-25T06:24:25.440613+00:00,15.0,5.0,0,0,1,1,1,1,METAR EHAM 250355Z 17006KT CAVOK 15/13 Q1010 NOSIG
2026-07-25,2026-07-25T04:00:00+00:00,15.3,15.4,15,15,2026-07-25T04:25:00+00:00,2026-07-25T06:24:25.440613+00:00,15.0,25.0,0,0,1,1,1,1,METAR EHAM 250425Z 18005KT CAVOK 15/13 Q1009 NOSIG
2026-07-25,2026-07-25T04:10:00+00:00,15.3,15.5,15,16,2026-07-25T04:25:00+00:00,2026-07-25T06:24:25.440613+00:00,15.0,15.0,0,1,1,0,1,1,METAR EHAM 250425Z 18005KT CAVOK 15/13 Q1009 NOSIG
2026-07-25,2026-07-25T04:20:00+00:00,15.3,15.4,15,15,2026-07-25T04:25:00+00:00,2026-07-25T06:24:25.440613+00:00,15.0,5.0,0,0,1,1,1,1,METAR EHAM 250425Z 18005KT CAVOK 15/13 Q1009 NOSIG
2026-07-25,2026-07-25T04:30:00+00:00,15.1,15.3,15,15,2026-07-25T04:55:00+00:00,2026-07-25T06:24:25.440613+00:00,16.0,25.0,-1,-1,0,0,1,1,METAR EHAM 250455Z 18005KT CAVOK 16/13 Q1009 NOSIG
2026-07-25,2026-07-25T04:40:00+00:00,15.6,15.6,16,16,2026-07-25T04:55:00+00:00,2026-07-25T06:24:25.440613+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 250455Z 18005KT CAVOK 16/13 Q1009 NOSIG
2026-07-25,2026-07-25T04:50:00+00:00,16.0,16.0,16,16,2026-07-25T04:55:00+00:00,2026-07-25T06:24:25.440613+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 250455Z 18005KT CAVOK 16/13 Q1009 NOSIG
2026-07-25,2026-07-25T05:00:00+00:00,16.3,16.3,16,16,2026-07-25T05:25:00+00:00,2026-07-25T06:24:25.440613+00:00,17.0,25.0,-1,-1,0,0,1,1,METAR EHAM 250525Z 18005KT CAVOK 17/14 Q1009 NOSIG
2026-07-25,2026-07-25T05:10:00+00:00,16.6,16.6,17,17,2026-07-25T05:25:00+00:00,2026-07-25T06:24:25.440613+00:00,17.0,15.0,0,0,1,1,1,1,METAR EHAM 250525Z 18005KT CAVOK 17/14 Q1009 NOSIG
2026-07-25,2026-07-25T05:20:00+00:00,17.0,17.0,17,17,2026-07-25T05:25:00+00:00,2026-07-25T06:24:25.440613+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 250525Z 18005KT CAVOK 17/14 Q1009 NOSIG
2026-07-25,2026-07-25T05:30:00+00:00,17.3,17.3,17,17,2026-07-25T05:55:00+00:00,2026-07-25T06:24:25.440613+00:00,18.0,25.0,-1,-1,0,0,1,1,METAR EHAM 250555Z 18006KT CAVOK 18/14 Q1009 NOSIG
2026-07-25,2026-07-25T05:40:00+00:00,17.9,17.9,18,18,2026-07-25T05:55:00+00:00,2026-07-25T06:24:25.440613+00:00,18.0,15.0,0,0,1,1,1,1,METAR EHAM 250555Z 18006KT CAVOK 18/14 Q1009 NOSIG
2026-07-25,2026-07-25T05:50:00+00:00,18.3,18.3,18,18,2026-07-25T05:55:00+00:00,2026-07-25T06:24:25.440613+00:00,18.0,5.0,0,0,1,1,1,1,METAR EHAM 250555Z 18006KT CAVOK 18/14 Q1009 NOSIG
2026-07-25,2026-07-25T06:00:00+00:00,18.6,18.6,19,19,2026-07-25T06:25:00+00:00,2026-07-25T06:31:19.365410+00:00,20.0,25.0,-1,-1,0,0,1,1,METAR EHAM 250625Z 21007KT 9999 FEW043 20/15 Q1009 NOSIG
2026-07-25,2026-07-25T06:10:00+00:00,19.4,19.4,19,19,2026-07-25T06:25:00+00:00,2026-07-25T06:31:19.365410+00:00,20.0,15.0,-1,-1,0,0,1,1,METAR EHAM 250625Z 21007KT 9999 FEW043 20/15 Q1009 NOSIG
