target_date,knmi_filename,interval_end_utc,created_at_utc,last_modified_at_utc,created_delay_sec,last_modified_delay_sec,revision_lag_after_created_sec
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607252130.nc,2026-07-25T21:30:00+00:00,2026-07-25T21:33:42+00:00,2026-07-25T21:43:39+00:00,222.0,819.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607252140.nc,2026-07-25T21:40:00+00:00,2026-07-25T21:43:42+00:00,2026-07-25T21:53:39+00:00,222.0,819.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607252150.nc,2026-07-25T21:50:00+00:00,2026-07-25T21:53:41+00:00,2026-07-25T22:03:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607252200.nc,2026-07-25T22:00:00+00:00,2026-07-25T22:03:41+00:00,2026-07-25T22:13:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607252210.nc,2026-07-25T22:10:00+00:00,2026-07-25T22:13:40+00:00,2026-07-25T22:23:40+00:00,220.0,820.0,600.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607252220.nc,2026-07-25T22:20:00+00:00,2026-07-25T22:23:42+00:00,2026-07-25T22:33:40+00:00,222.0,820.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607252230.nc,2026-07-25T22:30:00+00:00,2026-07-25T22:33:42+00:00,2026-07-25T22:43:39+00:00,222.0,819.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607252240.nc,2026-07-25T22:40:00+00:00,2026-07-25T22:43:41+00:00,2026-07-25T22:53:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607252250.nc,2026-07-25T22:50:00+00:00,2026-07-25T22:53:41+00:00,2026-07-25T23:03:40+00:00,221.0,820.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607252300.nc,2026-07-25T23:00:00+00:00,2026-07-25T23:03:42+00:00,2026-07-25T23:13:39+00:00,222.0,819.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607252310.nc,2026-07-25T23:10:00+00:00,2026-07-25T23:13:41+00:00,2026-07-25T23:23:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607252320.nc,2026-07-25T23:20:00+00:00,2026-07-25T23:23:41+00:00,2026-07-25T23:33:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607252330.nc,2026-07-25T23:30:00+00:00,2026-07-25T23:33:40+00:00,2026-07-25T23:43:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607252340.nc,2026-07-25T23:40:00+00:00,2026-07-25T23:43:41+00:00,2026-07-25T23:53:40+00:00,221.0,820.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607252350.nc,2026-07-25T23:50:00+00:00,2026-07-25T23:53:42+00:00,2026-07-26T00:03:39+00:00,222.0,819.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260000.nc,2026-07-26T00:00:00+00:00,2026-07-26T00:03:40+00:00,2026-07-26T00:13:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260010.nc,2026-07-26T00:10:00+00:00,2026-07-26T00:13:42+00:00,2026-07-26T00:23:40+00:00,222.0,820.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260020.nc,2026-07-26T00:20:00+00:00,2026-07-26T00:23:42+00:00,2026-07-26T00:33:40+00:00,222.0,820.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260030.nc,2026-07-26T00:30:00+00:00,2026-07-26T00:33:43+00:00,2026-07-26T00:43:39+00:00,223.0,819.0,596.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260040.nc,2026-07-26T00:40:00+00:00,2026-07-26T00:43:42+00:00,2026-07-26T00:53:40+00:00,222.0,820.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260050.nc,2026-07-26T00:50:00+00:00,2026-07-26T00:53:42+00:00,2026-07-26T01:03:40+00:00,222.0,820.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260100.nc,2026-07-26T01:00:00+00:00,2026-07-26T01:03:43+00:00,2026-07-26T01:13:59+00:00,223.0,839.0,616.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260110.nc,2026-07-26T01:10:00+00:00,2026-07-26T01:14:02+00:00,2026-07-26T01:23:40+00:00,242.0,820.0,578.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260120.nc,2026-07-26T01:20:00+00:00,2026-07-26T01:23:42+00:00,2026-07-26T01:33:40+00:00,222.0,820.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260130.nc,2026-07-26T01:30:00+00:00,2026-07-26T01:33:42+00:00,2026-07-26T01:43:39+00:00,222.0,819.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260140.nc,2026-07-26T01:40:00+00:00,2026-07-26T01:43:41+00:00,2026-07-26T01:53:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260150.nc,2026-07-26T01:50:00+00:00,2026-07-26T01:53:41+00:00,2026-07-26T02:03:40+00:00,221.0,820.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260200.nc,2026-07-26T02:00:00+00:00,2026-07-26T02:03:42+00:00,2026-07-26T02:13:40+00:00,222.0,820.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260210.nc,2026-07-26T02:10:00+00:00,2026-07-26T02:13:42+00:00,2026-07-26T02:23:41+00:00,222.0,821.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260220.nc,2026-07-26T02:20:00+00:00,2026-07-26T02:23:43+00:00,2026-07-26T02:33:39+00:00,223.0,819.0,596.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260230.nc,2026-07-26T02:30:00+00:00,2026-07-26T02:33:41+00:00,2026-07-26T02:43:40+00:00,221.0,820.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260240.nc,2026-07-26T02:40:00+00:00,2026-07-26T02:43:42+00:00,2026-07-26T02:53:39+00:00,222.0,819.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260250.nc,2026-07-26T02:50:00+00:00,2026-07-26T02:53:41+00:00,2026-07-26T03:03:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260300.nc,2026-07-26T03:00:00+00:00,2026-07-26T03:03:41+00:00,2026-07-26T03:13:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260310.nc,2026-07-26T03:10:00+00:00,2026-07-26T03:13:40+00:00,2026-07-26T03:23:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260320.nc,2026-07-26T03:20:00+00:00,2026-07-26T03:23:42+00:00,2026-07-26T03:33:39+00:00,222.0,819.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260330.nc,2026-07-26T03:30:00+00:00,2026-07-26T03:33:41+00:00,2026-07-26T03:43:37+00:00,221.0,817.0,596.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260340.nc,2026-07-26T03:40:00+00:00,2026-07-26T03:43:40+00:00,2026-07-26T03:53:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260350.nc,2026-07-26T03:50:00+00:00,2026-07-26T03:53:41+00:00,2026-07-26T04:03:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260400.nc,2026-07-26T04:00:00+00:00,2026-07-26T04:03:41+00:00,2026-07-26T04:13:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260410.nc,2026-07-26T04:10:00+00:00,2026-07-26T04:13:42+00:00,2026-07-26T04:23:40+00:00,222.0,820.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260420.nc,2026-07-26T04:20:00+00:00,2026-07-26T04:23:42+00:00,2026-07-26T04:33:39+00:00,222.0,819.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260430.nc,2026-07-26T04:30:00+00:00,2026-07-26T04:33:41+00:00,2026-07-26T04:43:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260440.nc,2026-07-26T04:40:00+00:00,2026-07-26T04:43:40+00:00,2026-07-26T04:53:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260450.nc,2026-07-26T04:50:00+00:00,2026-07-26T04:53:41+00:00,2026-07-26T05:03:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260500.nc,2026-07-26T05:00:00+00:00,2026-07-26T05:03:41+00:00,2026-07-26T05:13:40+00:00,221.0,820.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260510.nc,2026-07-26T05:10:00+00:00,2026-07-26T05:13:42+00:00,2026-07-26T05:23:41+00:00,222.0,821.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260520.nc,2026-07-26T05:20:00+00:00,2026-07-26T05:23:43+00:00,2026-07-26T05:33:39+00:00,223.0,819.0,596.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260530.nc,2026-07-26T05:30:00+00:00,2026-07-26T05:33:42+00:00,2026-07-26T05:43:40+00:00,222.0,820.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260540.nc,2026-07-26T05:40:00+00:00,2026-07-26T05:43:43+00:00,2026-07-26T05:53:39+00:00,223.0,819.0,596.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260550.nc,2026-07-26T05:50:00+00:00,2026-07-26T05:53:41+00:00,2026-07-26T06:03:40+00:00,221.0,820.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260600.nc,2026-07-26T06:00:00+00:00,2026-07-26T06:03:43+00:00,2026-07-26T06:13:39+00:00,223.0,819.0,596.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260610.nc,2026-07-26T06:10:00+00:00,2026-07-26T06:13:42+00:00,2026-07-26T06:23:40+00:00,222.0,820.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260620.nc,2026-07-26T06:20:00+00:00,2026-07-26T06:23:42+00:00,2026-07-26T06:33:41+00:00,222.0,821.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260630.nc,2026-07-26T06:30:00+00:00,2026-07-26T06:33:43+00:00,2026-07-26T06:43:40+00:00,223.0,820.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260640.nc,2026-07-26T06:40:00+00:00,2026-07-26T06:43:41+00:00,2026-07-26T06:53:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260650.nc,2026-07-26T06:50:00+00:00,2026-07-26T06:53:41+00:00,2026-07-26T07:03:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260700.nc,2026-07-26T07:00:00+00:00,2026-07-26T07:03:41+00:00,2026-07-26T07:13:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260710.nc,2026-07-26T07:10:00+00:00,2026-07-26T07:13:41+00:00,2026-07-26T07:23:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260720.nc,2026-07-26T07:20:00+00:00,2026-07-26T07:23:41+00:00,2026-07-26T07:33:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260730.nc,2026-07-26T07:30:00+00:00,2026-07-26T07:33:42+00:00,2026-07-26T07:43:38+00:00,222.0,818.0,596.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260740.nc,2026-07-26T07:40:00+00:00,2026-07-26T07:43:41+00:00,2026-07-26T07:53:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260750.nc,2026-07-26T07:50:00+00:00,2026-07-26T07:53:41+00:00,2026-07-26T08:03:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260800.nc,2026-07-26T08:00:00+00:00,2026-07-26T08:03:42+00:00,2026-07-26T08:13:38+00:00,222.0,818.0,596.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260810.nc,2026-07-26T08:10:00+00:00,2026-07-26T08:13:41+00:00,2026-07-26T08:23:40+00:00,221.0,820.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260820.nc,2026-07-26T08:20:00+00:00,2026-07-26T08:23:42+00:00,2026-07-26T08:33:40+00:00,222.0,820.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260830.nc,2026-07-26T08:30:00+00:00,2026-07-26T08:33:41+00:00,2026-07-26T08:43:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260840.nc,2026-07-26T08:40:00+00:00,2026-07-26T08:43:40+00:00,2026-07-26T08:53:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260850.nc,2026-07-26T08:50:00+00:00,2026-07-26T08:53:40+00:00,2026-07-26T09:03:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260900.nc,2026-07-26T09:00:00+00:00,2026-07-26T09:03:40+00:00,2026-07-26T09:13:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260910.nc,2026-07-26T09:10:00+00:00,2026-07-26T09:13:41+00:00,2026-07-26T09:23:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260920.nc,2026-07-26T09:20:00+00:00,2026-07-26T09:23:42+00:00,2026-07-26T09:33:38+00:00,222.0,818.0,596.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260930.nc,2026-07-26T09:30:00+00:00,2026-07-26T09:33:40+00:00,2026-07-26T09:43:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260940.nc,2026-07-26T09:40:00+00:00,2026-07-26T09:43:41+00:00,2026-07-26T09:53:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607260950.nc,2026-07-26T09:50:00+00:00,2026-07-26T09:53:40+00:00,2026-07-26T10:03:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261000.nc,2026-07-26T10:00:00+00:00,2026-07-26T10:03:41+00:00,2026-07-26T10:13:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261010.nc,2026-07-26T10:10:00+00:00,2026-07-26T10:13:42+00:00,2026-07-26T10:23:38+00:00,222.0,818.0,596.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261020.nc,2026-07-26T10:20:00+00:00,2026-07-26T10:23:40+00:00,2026-07-26T10:33:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261030.nc,2026-07-26T10:30:00+00:00,2026-07-26T10:33:41+00:00,2026-07-26T10:43:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261040.nc,2026-07-26T10:40:00+00:00,2026-07-26T10:43:41+00:00,2026-07-26T10:53:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261050.nc,2026-07-26T10:50:00+00:00,2026-07-26T10:53:41+00:00,2026-07-26T11:03:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261100.nc,2026-07-26T11:00:00+00:00,2026-07-26T11:03:41+00:00,2026-07-26T11:13:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261110.nc,2026-07-26T11:10:00+00:00,2026-07-26T11:13:41+00:00,2026-07-26T11:23:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261120.nc,2026-07-26T11:20:00+00:00,2026-07-26T11:23:40+00:00,2026-07-26T11:33:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261130.nc,2026-07-26T11:30:00+00:00,2026-07-26T11:33:41+00:00,2026-07-26T11:43:40+00:00,221.0,820.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261140.nc,2026-07-26T11:40:00+00:00,2026-07-26T11:43:42+00:00,2026-07-26T11:53:38+00:00,222.0,818.0,596.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261150.nc,2026-07-26T11:50:00+00:00,2026-07-26T11:53:40+00:00,2026-07-26T12:03:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261200.nc,2026-07-26T12:00:00+00:00,2026-07-26T12:03:41+00:00,2026-07-26T12:13:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261210.nc,2026-07-26T12:10:00+00:00,2026-07-26T12:13:41+00:00,2026-07-26T12:23:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261220.nc,2026-07-26T12:20:00+00:00,2026-07-26T12:23:41+00:00,2026-07-26T12:33:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261230.nc,2026-07-26T12:30:00+00:00,2026-07-26T12:33:42+00:00,2026-07-26T12:43:38+00:00,222.0,818.0,596.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261240.nc,2026-07-26T12:40:00+00:00,2026-07-26T12:43:40+00:00,2026-07-26T12:53:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261250.nc,2026-07-26T12:50:00+00:00,2026-07-26T12:53:41+00:00,2026-07-26T13:03:35+00:00,221.0,815.0,594.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261300.nc,2026-07-26T13:00:00+00:00,2026-07-26T13:03:37+00:00,2026-07-26T13:13:38+00:00,217.0,818.0,601.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261310.nc,2026-07-26T13:10:00+00:00,2026-07-26T13:13:40+00:00,2026-07-26T13:23:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261320.nc,2026-07-26T13:20:00+00:00,2026-07-26T13:23:40+00:00,2026-07-26T13:33:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261330.nc,2026-07-26T13:30:00+00:00,2026-07-26T13:33:40+00:00,2026-07-26T13:43:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261340.nc,2026-07-26T13:40:00+00:00,2026-07-26T13:43:40+00:00,2026-07-26T13:53:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261350.nc,2026-07-26T13:50:00+00:00,2026-07-26T13:53:39+00:00,2026-07-26T14:03:39+00:00,219.0,819.0,600.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261400.nc,2026-07-26T14:00:00+00:00,2026-07-26T14:03:41+00:00,2026-07-26T14:13:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261410.nc,2026-07-26T14:10:00+00:00,2026-07-26T14:13:40+00:00,2026-07-26T14:23:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261420.nc,2026-07-26T14:20:00+00:00,2026-07-26T14:23:40+00:00,2026-07-26T14:33:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261430.nc,2026-07-26T14:30:00+00:00,2026-07-26T14:33:41+00:00,2026-07-26T14:43:37+00:00,221.0,817.0,596.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261440.nc,2026-07-26T14:40:00+00:00,2026-07-26T14:43:40+00:00,2026-07-26T14:53:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261450.nc,2026-07-26T14:50:00+00:00,2026-07-26T14:53:41+00:00,2026-07-26T15:03:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261500.nc,2026-07-26T15:00:00+00:00,2026-07-26T15:03:41+00:00,2026-07-26T15:13:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261510.nc,2026-07-26T15:10:00+00:00,2026-07-26T15:13:40+00:00,2026-07-26T15:23:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261520.nc,2026-07-26T15:20:00+00:00,2026-07-26T15:23:41+00:00,2026-07-26T15:33:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261530.nc,2026-07-26T15:30:00+00:00,2026-07-26T15:33:40+00:00,2026-07-26T15:43:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261540.nc,2026-07-26T15:40:00+00:00,2026-07-26T15:43:41+00:00,2026-07-26T15:53:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261550.nc,2026-07-26T15:50:00+00:00,2026-07-26T15:53:41+00:00,2026-07-26T16:03:40+00:00,221.0,820.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261600.nc,2026-07-26T16:00:00+00:00,2026-07-26T16:03:41+00:00,2026-07-26T16:13:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261610.nc,2026-07-26T16:10:00+00:00,2026-07-26T16:13:41+00:00,2026-07-26T16:23:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261620.nc,2026-07-26T16:20:00+00:00,2026-07-26T16:23:41+00:00,2026-07-26T16:33:40+00:00,221.0,820.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261630.nc,2026-07-26T16:30:00+00:00,2026-07-26T16:33:42+00:00,2026-07-26T16:43:39+00:00,222.0,819.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261640.nc,2026-07-26T16:40:00+00:00,2026-07-26T16:43:40+00:00,2026-07-26T16:53:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261650.nc,2026-07-26T16:50:00+00:00,2026-07-26T16:53:40+00:00,2026-07-26T17:03:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261700.nc,2026-07-26T17:00:00+00:00,2026-07-26T17:03:41+00:00,2026-07-26T17:13:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261710.nc,2026-07-26T17:10:00+00:00,2026-07-26T17:13:41+00:00,2026-07-26T17:23:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261720.nc,2026-07-26T17:20:00+00:00,2026-07-26T17:23:41+00:00,2026-07-26T17:33:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261730.nc,2026-07-26T17:30:00+00:00,2026-07-26T17:33:40+00:00,2026-07-26T17:43:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261740.nc,2026-07-26T17:40:00+00:00,2026-07-26T17:43:40+00:00,2026-07-26T17:53:40+00:00,220.0,820.0,600.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261750.nc,2026-07-26T17:50:00+00:00,2026-07-26T17:53:42+00:00,2026-07-26T18:03:39+00:00,222.0,819.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261800.nc,2026-07-26T18:00:00+00:00,2026-07-26T18:03:41+00:00,2026-07-26T18:13:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261810.nc,2026-07-26T18:10:00+00:00,2026-07-26T18:13:41+00:00,2026-07-26T18:23:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261820.nc,2026-07-26T18:20:00+00:00,2026-07-26T18:23:40+00:00,2026-07-26T18:33:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261830.nc,2026-07-26T18:30:00+00:00,2026-07-26T18:33:42+00:00,2026-07-26T18:43:38+00:00,222.0,818.0,596.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261840.nc,2026-07-26T18:40:00+00:00,2026-07-26T18:43:40+00:00,2026-07-26T18:53:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261850.nc,2026-07-26T18:50:00+00:00,2026-07-26T18:53:39+00:00,2026-07-26T19:03:40+00:00,219.0,820.0,601.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261900.nc,2026-07-26T19:00:00+00:00,2026-07-26T19:03:42+00:00,2026-07-26T19:13:41+00:00,222.0,821.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261910.nc,2026-07-26T19:10:00+00:00,2026-07-26T19:13:43+00:00,2026-07-26T19:23:44+00:00,223.0,824.0,601.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261920.nc,2026-07-26T19:20:00+00:00,2026-07-26T19:23:46+00:00,2026-07-26T19:33:41+00:00,226.0,821.0,595.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261930.nc,2026-07-26T19:30:00+00:00,2026-07-26T19:33:43+00:00,2026-07-26T19:43:40+00:00,223.0,820.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261940.nc,2026-07-26T19:40:00+00:00,2026-07-26T19:43:41+00:00,2026-07-26T19:53:38+00:00,221.0,818.0,597.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607261950.nc,2026-07-26T19:50:00+00:00,2026-07-26T19:53:40+00:00,2026-07-26T20:03:38+00:00,220.0,818.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607262000.nc,2026-07-26T20:00:00+00:00,2026-07-26T20:03:40+00:00,2026-07-26T20:13:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607262010.nc,2026-07-26T20:10:00+00:00,2026-07-26T20:13:41+00:00,2026-07-26T20:23:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607262020.nc,2026-07-26T20:20:00+00:00,2026-07-26T20:23:41+00:00,2026-07-26T20:33:39+00:00,221.0,819.0,598.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607262030.nc,2026-07-26T20:30:00+00:00,2026-07-26T20:33:40+00:00,2026-07-26T20:43:39+00:00,220.0,819.0,599.0
2026-07-26,KMDS__OPER_P___10M_OBS_L2_202607262040.nc,2026-07-26T20:40:00+00:00,2026-07-26T20:43:41+00:00,2026-07-26T20:53:39+00:00,221.0,819.0,598.0
