schema_version,source,source_kind,city,station,station_label,icao,target_date,observation_time_utc,local_detect_ts_utc,fetched_at_utc,temp_c,temp_f,temp_round_f,raw_payload_hash,source_note,wigos_station_id,knmi_station_code,max_temp_c_past_10m,measurement_interval_end_utc,knmi_filename,knmi_file_created_at_utc,knmi_file_last_modified_at_utc,payload_hash,collection_mode,historical_retrieved_at_utc
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T06:50:00+00:00,2026-07-27T16:11:36.238773+00:00,2026-07-27T16:11:36.238773+00:00,18.3,64.94,65,6b32cb3ce9d99026,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.3,2026-07-23T06:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230650.nc,2026-07-23T06:53:41+00:00,2026-07-23T07:03:39+00:00,e158a82f8e3c9305,historical_backfill_not_pit,2026-07-27T16:11:36.238773+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T07:00:00+00:00,2026-07-27T16:11:36.246225+00:00,2026-07-27T16:11:36.246225+00:00,17.9,64.22,64,518c8ee9ee3f33d4,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.3,2026-07-23T07:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230700.nc,2026-07-23T07:03:40+00:00,2026-07-23T07:13:38+00:00,3c8b70bbb189f340,historical_backfill_not_pit,2026-07-27T16:11:36.246225+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T07:10:00+00:00,2026-07-27T16:11:36.254063+00:00,2026-07-27T16:11:36.254063+00:00,17.7,63.86,64,fd475a65588b33d0,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,17.9,2026-07-23T07:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230710.nc,2026-07-23T07:13:40+00:00,2026-07-23T07:23:39+00:00,1ee3fa6fec71a9f5,historical_backfill_not_pit,2026-07-27T16:11:36.254063+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T07:20:00+00:00,2026-07-27T16:11:36.261797+00:00,2026-07-27T16:11:36.261797+00:00,17.7,63.86,64,1001fd5d4b2f9069,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,17.8,2026-07-23T07:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230720.nc,2026-07-23T07:23:41+00:00,2026-07-23T07:33:44+00:00,abef31e15d7e6418,historical_backfill_not_pit,2026-07-27T16:11:36.261797+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T07:30:00+00:00,2026-07-27T16:11:36.269612+00:00,2026-07-27T16:11:36.269612+00:00,18.0,64.4,64,5ee8bfa748b9b71d,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.1,2026-07-23T07:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230730.nc,2026-07-23T07:33:46+00:00,2026-07-23T07:43:41+00:00,08555545fb6daf0a,historical_backfill_not_pit,2026-07-27T16:11:36.269612+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T07:40:00+00:00,2026-07-27T16:11:36.277271+00:00,2026-07-27T16:11:36.277271+00:00,18.5,65.3,65,58935ce1b6984084,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.6,2026-07-23T07:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230740.nc,2026-07-23T07:43:43+00:00,2026-07-23T07:53:40+00:00,1f2405c3867e0042,historical_backfill_not_pit,2026-07-27T16:11:36.277271+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T07:50:00+00:00,2026-07-27T16:11:36.284984+00:00,2026-07-27T16:11:36.284984+00:00,17.9,64.22,64,1dad0d774fbf604a,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.5,2026-07-23T07:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230750.nc,2026-07-23T07:53:42+00:00,2026-07-23T08:03:40+00:00,e1b22e11e3e0e8fc,historical_backfill_not_pit,2026-07-27T16:11:36.284984+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T08:00:00+00:00,2026-07-27T16:11:36.292505+00:00,2026-07-27T16:11:36.292505+00:00,17.8,64.04,64,6644ff8cf7089925,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.1,2026-07-23T08:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230800.nc,2026-07-23T08:03:42+00:00,2026-07-23T08:13:40+00:00,23070db4f14df05f,historical_backfill_not_pit,2026-07-27T16:11:36.292505+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T08:10:00+00:00,2026-07-27T16:11:36.300004+00:00,2026-07-27T16:11:36.300004+00:00,17.5,63.5,64,936cb282d612ee88,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,17.8,2026-07-23T08:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230810.nc,2026-07-23T08:13:43+00:00,2026-07-23T08:23:41+00:00,e9406677b012696b,historical_backfill_not_pit,2026-07-27T16:11:36.300004+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T08:20:00+00:00,2026-07-27T16:11:36.307516+00:00,2026-07-27T16:11:36.307516+00:00,17.3,63.14,63,0e334a0185f875e9,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,17.6,2026-07-23T08:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230820.nc,2026-07-23T08:23:43+00:00,2026-07-23T08:33:40+00:00,500ef825caf45071,historical_backfill_not_pit,2026-07-27T16:11:36.307516+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T08:30:00+00:00,2026-07-27T16:11:36.315019+00:00,2026-07-27T16:11:36.315019+00:00,17.7,63.86,64,b37a9d02e9f48182,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,17.7,2026-07-23T08:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230830.nc,2026-07-23T08:33:42+00:00,2026-07-23T08:43:42+00:00,fc723bb854715d99,historical_backfill_not_pit,2026-07-27T16:11:36.315019+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T08:40:00+00:00,2026-07-27T16:11:36.322757+00:00,2026-07-27T16:11:36.322757+00:00,17.9,64.22,64,368a215d3fd55a50,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,17.9,2026-07-23T08:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230840.nc,2026-07-23T08:43:45+00:00,2026-07-23T08:53:41+00:00,fc059ed2a40116e4,historical_backfill_not_pit,2026-07-27T16:11:36.322757+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T08:50:00+00:00,2026-07-27T16:11:36.330214+00:00,2026-07-27T16:11:36.330214+00:00,18.2,64.76,65,5baa49cfa06c2002,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.2,2026-07-23T08:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230850.nc,2026-07-23T08:53:43+00:00,2026-07-23T09:03:41+00:00,cfbbaf62923c2319,historical_backfill_not_pit,2026-07-27T16:11:36.330214+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T09:00:00+00:00,2026-07-27T16:11:36.337921+00:00,2026-07-27T16:11:36.337921+00:00,18.2,64.76,65,6cc9a98a0a10b6ca,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.3,2026-07-23T09:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230900.nc,2026-07-23T09:03:44+00:00,2026-07-23T09:13:39+00:00,5333239c424a7d2b,historical_backfill_not_pit,2026-07-27T16:11:36.337921+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T09:10:00+00:00,2026-07-27T16:11:36.345602+00:00,2026-07-27T16:11:36.345602+00:00,18.6,65.48,65,08dc9210dd9e876a,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.9,2026-07-23T09:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230910.nc,2026-07-23T09:13:41+00:00,2026-07-23T09:23:41+00:00,7ca73842e022bb7a,historical_backfill_not_pit,2026-07-27T16:11:36.345602+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T09:20:00+00:00,2026-07-27T16:11:36.353292+00:00,2026-07-27T16:11:36.353292+00:00,19.0,66.2,66,c827ffc6fe4740cf,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.0,2026-07-23T09:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230920.nc,2026-07-23T09:23:43+00:00,2026-07-23T09:33:41+00:00,743aa2eaf125bcbb,historical_backfill_not_pit,2026-07-27T16:11:36.353292+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T09:30:00+00:00,2026-07-27T16:11:36.360902+00:00,2026-07-27T16:11:36.360902+00:00,19.4,66.92,67,555edc786023f02f,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.4,2026-07-23T09:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230930.nc,2026-07-23T09:33:43+00:00,2026-07-23T09:43:42+00:00,141db1bebc144d3e,historical_backfill_not_pit,2026-07-27T16:11:36.360902+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T09:40:00+00:00,2026-07-27T16:11:36.368635+00:00,2026-07-27T16:11:36.368635+00:00,19.0,66.2,66,5e84ef35d0e4d549,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.7,2026-07-23T09:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230940.nc,2026-07-23T09:43:44+00:00,2026-07-23T09:53:40+00:00,893dd6335e01d4a8,historical_backfill_not_pit,2026-07-27T16:11:36.368635+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T09:50:00+00:00,2026-07-27T16:11:36.376338+00:00,2026-07-27T16:11:36.376338+00:00,20.1,68.18,68,18bbfe8b32b3e5d9,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,20.1,2026-07-23T09:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607230950.nc,2026-07-23T09:53:43+00:00,2026-07-23T10:03:39+00:00,265a99f5d2d1d6c4,historical_backfill_not_pit,2026-07-27T16:11:36.376338+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T10:00:00+00:00,2026-07-27T16:11:36.383776+00:00,2026-07-27T16:11:36.383776+00:00,19.4,66.92,67,2b3cf7b26e51a331,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,20.1,2026-07-23T10:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607231000.nc,2026-07-23T10:03:41+00:00,2026-07-23T10:13:41+00:00,4e507dfc13d7cb71,historical_backfill_not_pit,2026-07-27T16:11:36.383776+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T10:10:00+00:00,2026-07-27T16:11:36.391610+00:00,2026-07-27T16:11:36.391610+00:00,19.5,67.1,67,259509c4a40f112d,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.5,2026-07-23T10:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607231010.nc,2026-07-23T10:13:43+00:00,2026-07-23T10:23:40+00:00,16422a61606a6ef5,historical_backfill_not_pit,2026-07-27T16:11:36.391610+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T10:20:00+00:00,2026-07-27T16:11:36.399115+00:00,2026-07-27T16:11:36.399115+00:00,19.3,66.74,67,cff96c96fca371ec,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.8,2026-07-23T10:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607231020.nc,2026-07-23T10:23:42+00:00,2026-07-23T10:33:41+00:00,8685131103fc228f,historical_backfill_not_pit,2026-07-27T16:11:36.399115+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T10:30:00+00:00,2026-07-27T16:11:36.406723+00:00,2026-07-27T16:11:36.406723+00:00,19.7,67.46,67,0be5e92b60237ba6,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.7,2026-07-23T10:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607231030.nc,2026-07-23T10:33:42+00:00,2026-07-23T10:43:41+00:00,896af04107fb76ad,historical_backfill_not_pit,2026-07-27T16:11:36.406723+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T10:40:00+00:00,2026-07-27T16:11:36.414207+00:00,2026-07-27T16:11:36.414207+00:00,19.2,66.56,67,b6d7d09e51343347,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.9,2026-07-23T10:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607231040.nc,2026-07-23T10:43:43+00:00,2026-07-23T10:53:40+00:00,3859e19a3a2e9de4,historical_backfill_not_pit,2026-07-27T16:11:36.414207+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T10:50:00+00:00,2026-07-27T16:11:36.422090+00:00,2026-07-27T16:11:36.422090+00:00,19.1,66.38,66,66b8e5120b3d6fb6,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.3,2026-07-23T10:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607231050.nc,2026-07-23T10:53:42+00:00,2026-07-23T11:03:40+00:00,922a6313146d133f,historical_backfill_not_pit,2026-07-27T16:11:36.422090+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T11:00:00+00:00,2026-07-27T16:11:36.429638+00:00,2026-07-27T16:11:36.429638+00:00,19.1,66.38,66,fd1b65d269b632af,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.2,2026-07-23T11:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607231100.nc,2026-07-23T11:03:42+00:00,2026-07-23T11:13:40+00:00,26a83e47b55750f4,historical_backfill_not_pit,2026-07-27T16:11:36.429638+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T11:10:00+00:00,2026-07-27T16:11:36.437435+00:00,2026-07-27T16:11:36.437435+00:00,19.8,67.64,68,bfa34bb6f5987b62,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.8,2026-07-23T11:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607231110.nc,2026-07-23T11:13:43+00:00,2026-07-23T11:23:40+00:00,72294b0208e24b25,historical_backfill_not_pit,2026-07-27T16:11:36.437435+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T11:20:00+00:00,2026-07-27T16:11:36.444857+00:00,2026-07-27T16:11:36.444857+00:00,19.5,67.1,67,7e75cb759ef1d348,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.9,2026-07-23T11:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607231120.nc,2026-07-23T11:23:42+00:00,2026-07-23T11:33:42+00:00,d206c55178af5d07,historical_backfill_not_pit,2026-07-27T16:11:36.444857+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T11:30:00+00:00,2026-07-27T16:11:36.452374+00:00,2026-07-27T16:11:36.452374+00:00,19.5,67.1,67,641e94f0584d145b,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.9,2026-07-23T11:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607231130.nc,2026-07-23T11:33:44+00:00,2026-07-23T11:43:40+00:00,3fd9c875e0011788,historical_backfill_not_pit,2026-07-27T16:11:36.452374+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T11:40:00+00:00,2026-07-27T16:11:36.459793+00:00,2026-07-27T16:11:36.459793+00:00,19.5,67.1,67,35ab1eb879de680c,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.8,2026-07-23T11:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607231140.nc,2026-07-23T11:43:43+00:00,2026-07-23T11:53:40+00:00,99a53d555d073f61,historical_backfill_not_pit,2026-07-27T16:11:36.459793+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-23,2026-07-23T11:50:00+00:00,2026-07-27T16:11:36.467188+00:00,2026-07-27T16:11:36.467188+00:00,19.5,67.1,67,cc85182880910785,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.9,2026-07-23T11:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607231150.nc,2026-07-23T11:53:41+00:00,2026-07-23T12:03:43+00:00,6e8e39b947ea7820,historical_backfill_not_pit,2026-07-27T16:11:36.467188+00:00
