changed_since_last,city,current_native,current_temp_c,decision_hour_local_at_detect,decline_native,detected_after_report_sec,estimated_cadence_min,live_observation_source,local_detect_ts_utc,mapping_rule,minutes_since_running_max_at_detect,payload_hash,physical_support_count_partial,physical_support_reasons_partial,prebase_without_forecast_clock,precip_state,producer,raw_metar,raw_payload_hash,record_count,registry_class,relative_humidity_pct,report_kind,running_max_c,running_native,settlement_source,settlement_source_class,sky_cover_code,source,source_age_sec,source_detect_ts_utc,source_fetch_end_utc,source_fetch_latency_sec,source_fetch_start_utc,source_file_ts_utc,source_lane,source_report_ts_utc,station,status,target_date,temp_c,temp_trend_1h_f,ts_utc,unit,warming_state
True,Munich,27.0,27.0,13.392222222222221,2.0,212.879,30.0,aviationweather_metar,2026-07-07T11:23:32.878655+00:00,whole-degree WU station max,63.547977583333335,eded4f5aebec8fbb,0,[],True,none_observed,weather_data_feed_service.source_events,METAR EDDM 071120Z AUTO 25018KT CAVOK 27/10 Q1017 NOSIG,32ff3bdc7e7836b8,27,same_station_source_profile,34.448362072935296,METAR,29.0,29.0,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,212.879,2026-07-07T11:23:32.878655Z,2026-07-07T11:23:32.878655+00:00,1.113,2026-07-07T11:23:31.766103+00:00,,routine_metar_only,2026-07-07T11:20:00Z,EDDM,ok,2026-07-07,27.0,-3.6,2026-07-07T11:23:32.878655+00:00,C,cooling
True,Karachi,34.0,34.0,16.547500000000003,1.0,171.612,30.0,aviationweather_metar,2026-07-07T11:32:51.612013+00:00,whole-degree WU station max,92.86020021666667,247cb4c6fc10a610,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR OPKC 071130Z 24013KT 4000 HZ SCT020 34/25 Q0995 NOSIG,eeeb25e708b7f16f,34,same_station_source_profile,59.501583031997214,METAR,35.0,35.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,171.612,2026-07-07T11:32:51.612013Z,2026-07-07T11:32:51.612013+00:00,1.111,2026-07-07T11:32:50.501387+00:00,,routine_metar_only,2026-07-07T11:30:00Z,OPKC,ok,2026-07-07,34.0,0.0,2026-07-07T11:32:51.612013+00:00,C,flat
True,Munich,28.0,28.0,13.922777777777776,1.0,322.679,30.0,aviationweather_metar,2026-07-07T11:55:22.679057+00:00,whole-degree WU station max,95.37798428333333,0cd2d14859a6272d,0,[],True,none_observed,weather_data_feed_service.source_events,METAR EDDM 071150Z AUTO 25018KT CAVOK 28/11 Q1016 NOSIG,3a4863d768cfd78b,28,same_station_source_profile,34.72892596298944,METAR,29.0,29.0,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,322.679,2026-07-07T11:55:22.679057Z,2026-07-07T11:55:22.679057+00:00,1.174,2026-07-07T11:55:21.504624+00:00,,routine_metar_only,2026-07-07T11:50:00Z,EDDM,ok,2026-07-07,28.0,0.0,2026-07-07T11:55:22.679057+00:00,C,flat
True,Jeddah,36.0,36.0,15.077222222222222,2.0,278.21,60.0,aviationweather_metar,2026-07-07T12:04:38.209681+00:00,whole-degree WU station max,184.63682801666667,b51a6e4e52ed3959,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR OEJN 071200Z 28010KT CAVOK 36/24 Q1004 NOSIG,eb4ebf7ea356a4be,16,same_station_source_profile,50.165874004435146,METAR,38.0,38.0,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,278.21,2026-07-07T12:04:38.209681Z,2026-07-07T12:04:38.209681+00:00,2.881,2026-07-07T12:04:35.328395+00:00,,routine_metar_only,2026-07-07T12:00:00Z,OEJN,ok,2026-07-07,36.0,-1.8,2026-07-07T12:04:38.209681+00:00,C,cooling
True,CapeTown,18.0,18.0,14.186388888888889,1.0,671.76,58.5,aviationweather_metar,2026-07-07T12:11:11.760478+00:00,whole-degree WU station max,71.19600796666667,b3b7eaaf33641df0,0,[],True,none_observed,weather_data_feed_service.source_events,METAR FACT 071200Z 31006KT 270V330 9999 FEW020 18/13 Q1026 NOSIG,3a76df878bb0559a,21,same_station_source_profile,72.58214163091449,METAR,19.0,19.0,WU market rules station matches configured station,default_wu_station_by_rules,1,aviationweather_metar,671.76,2026-07-07T12:11:11.760478Z,2026-07-07T12:11:11.760478+00:00,3.046,2026-07-07T12:11:08.714541+00:00,,metar_speci_capable,2026-07-07T12:00:00Z,FACT,ok,2026-07-07,18.0,-1.8,2026-07-07T12:11:11.760478+00:00,C,cooling
True,Amsterdam,22.0,22.0,14.459999999999999,1.0,156.478,30.0,aviationweather_metar,2026-07-07T12:27:36.478436+00:00,whole-degree WU station max,62.607973933333334,6325eb9d43015736,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR EHAM 071225Z 29019KT 9999 FEW028 22/13 Q1014 NOSIG,88462b347c4f9397,29,same_station_source_profile,56.65969850703809,METAR,23.0,23.0,WU market rules station matches configured station,default_wu_station_by_rules,1,aviationweather_metar,156.478,2026-07-07T12:27:36.478436Z,2026-07-07T12:27:36.478436+00:00,1.309,2026-07-07T12:27:35.169385+00:00,,routine_metar_only,2026-07-07T12:25:00Z,EHAM,ok,2026-07-07,22.0,-1.8,2026-07-07T12:27:36.478436+00:00,C,cooling
True,Warsaw,18.0,18.0,14.540277777777778,1.0,145.277,30.0,aviationweather_metar,2026-07-07T12:32:25.276688+00:00,whole-degree WU station max,62.42127813333333,3a9e089c481bc2a9,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR EPWA 071230Z 22009KT 9999 FEW036CB BKN044 18/16 Q1006 NOSIG,b5f4e9fb5ee75184,30,same_station_source_profile,88.1001435273896,METAR,19.0,19.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,145.277,2026-07-07T12:32:25.276688Z,2026-07-07T12:32:25.276688+00:00,1.418,2026-07-07T12:32:23.858291+00:00,,routine_metar_only,2026-07-07T12:30:00Z,EPWA,ok,2026-07-07,18.0,-1.8,2026-07-07T12:32:25.276688+00:00,C,cooling
True,Jeddah,36.0,36.0,16.038611111111113,2.0,139.307,60.0,aviationweather_metar,2026-07-07T13:02:19.307258+00:00,whole-degree WU station max,242.32178763333334,e4f450e69d65b378,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR OEJN 071300Z 29010KT CAVOK 36/22 Q1003 NOSIG,8cbbe8aac8539bc8,17,same_station_source_profile,44.44663958001136,METAR,38.0,38.0,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,139.307,2026-07-07T13:02:19.307258Z,2026-07-07T13:02:19.307258+00:00,2.804,2026-07-07T13:02:16.503203+00:00,,routine_metar_only,2026-07-07T13:00:00Z,OEJN,ok,2026-07-07,36.0,0.0,2026-07-07T13:02:19.307258+00:00,C,flat
True,CapeTown,18.0,18.0,15.116111111111111,1.0,418.861,59.0,aviationweather_metar,2026-07-07T13:06:58.860646+00:00,whole-degree WU station max,126.98101076666667,4f867641c5058e56,0,[],True,none_observed,weather_data_feed_service.source_events,METAR FACT 071300Z 31007KT 260V350 9999 FEW028 18/13 Q1026 NOSIG,b9668fa2cd1cc730,22,same_station_source_profile,72.58214163091449,METAR,19.0,19.0,WU market rules station matches configured station,default_wu_station_by_rules,1,aviationweather_metar,418.861,2026-07-07T13:06:58.860646Z,2026-07-07T13:06:58.860646+00:00,0.952,2026-07-07T13:06:57.908425+00:00,,metar_speci_capable,2026-07-07T13:00:00Z,FACT,ok,2026-07-07,18.0,0.0,2026-07-07T13:06:58.860646+00:00,C,flat
True,Munich,29.0,29.0,15.42,1.0,312.658,30.0,aviationweather_metar,2026-07-07T13:25:12.658336+00:00,whole-degree WU station max,65.21097226666667,467774366f49ac9f,0,[],True,none_observed,weather_data_feed_service.source_events,METAR EDDM 071320Z AUTO 25017KT CAVOK 29/12 Q1016 TEMPO 27020G35KT,a085cfdcdbfe3455,31,same_station_source_profile,35.008543817888814,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,312.658,2026-07-07T13:25:12.658336Z,2026-07-07T13:25:12.658336+00:00,0.967,2026-07-07T13:25:11.691689+00:00,,routine_metar_only,2026-07-07T13:20:00Z,EDDM,ok,2026-07-07,29.0,-1.8,2026-07-07T13:25:12.658336+00:00,C,cooling
True,Ankara,26.0,26.0,16.530833333333334,2.0,711.073,30.0,aviationweather_metar,2026-07-07T13:31:51.073116+00:00,whole-degree WU station max,71.8512186,5e777d193c123f28,0,[],True,none_observed,weather_data_feed_service.source_events,METAR LTAC 071320Z 04010KT 9999 SCT040 SCT100 26/09 Q1014 NOSIG RMK RWY21C 05008KT 360V080 RWY03L 05010KT 010V080 RWY21R 05008KT 360V110 RWY03R 01012KT RWY21L 04009KT 360V060,92b8148880cbc0de,33,same_station_source_profile,34.166862775596364,METAR,28.0,28.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,711.073,2026-07-07T13:31:51.073116Z,2026-07-07T13:31:51.073116+00:00,1.144,2026-07-07T13:31:49.928972+00:00,,routine_metar_only,2026-07-07T13:20:00Z,LTAC,ok,2026-07-07,26.0,-3.6,2026-07-07T13:31:51.073116+00:00,C,cooling
True,Munich,28.0,28.0,15.910277777777779,2.0,277.624,30.0,aviationweather_metar,2026-07-07T13:54:37.623681+00:00,whole-degree WU station max,94.62706135,2fa1c6d0dedb0a18,0,[],True,none_observed,weather_data_feed_service.source_events,METAR EDDM 071350Z AUTO 25018KT CAVOK 28/11 Q1015 TEMPO 27020G35KT,a3696d63d0d038e6,32,same_station_source_profile,34.72892596298944,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,277.624,2026-07-07T13:54:37.623681Z,2026-07-07T13:54:37.623681+00:00,1.013,2026-07-07T13:54:36.610922+00:00,,routine_metar_only,2026-07-07T13:50:00Z,EDDM,ok,2026-07-07,28.0,0.0,2026-07-07T13:54:37.623681+00:00,C,flat
True,Ankara,26.0,26.0,16.94611111111111,2.0,406.375,30.0,aviationweather_metar,2026-07-07T13:56:46.374901+00:00,whole-degree WU station max,96.77291501666667,321a3923fdb01087,0,[],True,none_observed,weather_data_feed_service.source_events,METAR LTAC 071350Z 05010KT 9999 SCT040 SCT100 26/09 Q1014 NOSIG,51e7a770534fe26e,34,same_station_source_profile,34.166862775596364,METAR,28.0,28.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,406.375,2026-07-07T13:56:46.374901Z,2026-07-07T13:56:46.374901+00:00,2.447,2026-07-07T13:56:43.928117+00:00,,routine_metar_only,2026-07-07T13:50:00Z,LTAC,ok,2026-07-07,26.0,-1.8,2026-07-07T13:56:46.374901+00:00,C,cooling
True,Amsterdam,22.0,22.0,16.05388888888889,1.0,494.552,30.0,aviationweather_metar,2026-07-07T14:03:14.552030+00:00,whole-degree WU station max,68.24253383333333,2277326d7ce6a235,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR EHAM 071355Z 30018KT 9999 FEW022 22/15 Q1014 NOSIG,bc5632fbd88b558b,32,same_station_source_profile,64.50443133407828,METAR,23.0,23.0,WU market rules station matches configured station,default_wu_station_by_rules,1,aviationweather_metar,494.552,2026-07-07T14:03:14.552030Z,2026-07-07T14:03:14.552030+00:00,1.364,2026-07-07T14:03:13.188066+00:00,,routine_metar_only,2026-07-07T13:55:00Z,EHAM,ok,2026-07-07,22.0,-1.8,2026-07-07T14:03:14.552030+00:00,C,cooling
True,CapeTown,18.0,18.0,16.094444444444445,1.0,340.087,59.0,aviationweather_metar,2026-07-07T14:05:40.087384+00:00,whole-degree WU station max,185.66812306666668,004045e317776ba3,0,[],True,none_observed,weather_data_feed_service.source_events,METAR FACT 071400Z 31006KT CAVOK 18/13 Q1026 NOSIG,0008cccccfa45997,23,same_station_source_profile,72.58214163091449,METAR,19.0,19.0,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,340.087,2026-07-07T14:05:40.087384Z,2026-07-07T14:05:40.087384+00:00,1.463,2026-07-07T14:05:38.624493+00:00,,metar_speci_capable,2026-07-07T14:00:00Z,FACT,ok,2026-07-07,18.0,0.0,2026-07-07T14:05:40.087384+00:00,C,flat
True,Amsterdam,22.0,22.0,16.471944444444443,1.0,199.479,30.0,aviationweather_metar,2026-07-07T14:28:19.479008+00:00,whole-degree WU station max,93.32465013333334,2e6115a4a2dd0078,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR EHAM 071425Z 31017KT 280V350 9999 FEW022 22/15 Q1014 NOSIG,708da8245b4bded2,33,same_station_source_profile,64.50443133407828,METAR,23.0,23.0,WU market rules station matches configured station,default_wu_station_by_rules,1,aviationweather_metar,199.479,2026-07-07T14:28:19.479008Z,2026-07-07T14:28:19.479008+00:00,1.641,2026-07-07T14:28:17.838448+00:00,,routine_metar_only,2026-07-07T14:25:00Z,EHAM,ok,2026-07-07,22.0,0.0,2026-07-07T14:28:19.479008+00:00,C,flat
True,Amsterdam,21.0,21.0,16.981666666666666,2.0,234.647,30.0,aviationweather_metar,2026-07-07T14:58:54.646911+00:00,whole-degree WU station max,123.91078184999999,98b56331176cdf12,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR EHAM 071455Z 33016KT 300V360 9999 FEW022 SCT042 21/15 Q1015 NOSIG,9ea5ea5fbc18ded7,34,same_station_source_profile,68.57612192597598,METAR,23.0,23.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,234.647,2026-07-07T14:58:54.646911Z,2026-07-07T14:58:54.646911+00:00,1.277,2026-07-07T14:58:53.369541+00:00,,routine_metar_only,2026-07-07T14:55:00Z,EHAM,ok,2026-07-07,21.0,-1.8,2026-07-07T14:58:54.646911+00:00,C,cooling
True,SaoPaulo,20.0,20.0,13.453055555555554,1.0,1631.326,60.0,aviationweather_metar,2026-07-07T16:27:11.325514+00:00,whole-degree WU station max,87.18875856666666,c43f2a6a1b58c05c,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR SBGR 071600Z 21006KT 9999 BKN030 20/14 Q1020,9970cef0a23bd38f,14,same_station_source_profile,68.37704311271233,METAR,21.0,21.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,1631.326,2026-07-07T16:27:11.325514Z,2026-07-07T16:27:11.325514+00:00,3.541,2026-07-07T16:27:07.784847+00:00,,metar_speci_capable,2026-07-07T16:00:00Z,SBGR,ok,2026-07-07,20.0,-1.8,2026-07-07T16:27:11.325514+00:00,C,cooling
True,SaoPaulo,20.0,20.0,14.398888888888889,1.0,1436.67,60.0,aviationweather_metar,2026-07-07T17:23:56.670480+00:00,whole-degree WU station max,143.944508,cc4c86fd50e36b2e,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR SBGR 071700Z 19006KT 9999 BKN030 BKN070 20/15 Q1020,2fdd00bc19fb4c1b,15,same_station_source_profile,72.93876680928582,METAR,21.0,21.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,1436.67,2026-07-07T17:23:56.670480Z,2026-07-07T17:23:56.670480+00:00,0.914,2026-07-07T17:23:55.756524+00:00,,metar_speci_capable,2026-07-07T17:00:00Z,SBGR,ok,2026-07-07,20.0,0.0,2026-07-07T17:23:56.670480+00:00,C,flat
True,PanamaCity,32.0,32.0,13.042777777777777,2.0,154.528,60.0,aviationweather_metar,2026-07-07T18:02:34.527840+00:00,whole-degree official station max,62.575464000000004,76d44659682e1eba,0,[],True,none_observed,weather_data_feed_service.source_events,METAR MPMG 071800Z 31012KT 9999 SCT017TCU SCT090 32/26 Q1007 NOSIG,2062cdb03de39157,14,official_station_diff_aligned,70.6570356447408,METAR,34.0,34.0,WU official station from market rules,official_station_diff_confirmed,2,aviationweather_metar,154.528,2026-07-07T18:02:34.527840Z,2026-07-07T18:02:34.527840+00:00,1.235,2026-07-07T18:02:33.292751+00:00,,routine_metar_only,2026-07-07T18:00:00Z,MPMG,ok,2026-07-07,32.0,-3.6,2026-07-07T18:02:34.527840+00:00,C,cooling
True,SaoPaulo,16.0,16.0,15.31027777777778,5.0,517.796,60.0,aviationweather_metar,2026-07-07T18:18:37.795594+00:00,whole-degree WU station max,198.62992656666665,36c22b88eba20675,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,SPECI SBGR 071810Z 17009KT 9999 OVC010 16/14 Q1021,2ecfb412de353ba7,16,same_station_source_profile,87.92661502454916,SPECI,21.0,21.0,WU market rules station matches configured station,default_wu_station_by_rules,4,aviationweather_metar,517.796,2026-07-07T18:18:37.795594Z,2026-07-07T18:18:37.795594+00:00,0.907,2026-07-07T18:18:36.888208+00:00,,metar_speci_capable,2026-07-07T18:10:00Z,SBGR,ok,2026-07-07,16.0,-7.2,2026-07-07T18:18:37.795594+00:00,C,cooling
True,Chicago,82.94,28.3,14.95861111111111,1.0799999999999983,391.272,60.0,aviationweather_metar,2026-07-07T19:57:31.271961+00:00,whole-degree official station max,66.52119935,fc89cd250a5670bf,0,[],True,none_observed,weather_data_feed_service.source_events,METAR KORD 071951Z 12010KT 10SM FEW050 FEW250 28/17 A3006 RMK AO2 SLP176 T02830167 $,adb6d40e91c877f3,15,official_station_diff_aligned,50.35806386431657,METAR,28.9,84.02,WU official station from market rules,official_station_diff_confirmed,1,aviationweather_metar,391.272,2026-07-07T19:57:31.271961Z,2026-07-07T19:57:31.271961+00:00,1.234,2026-07-07T19:57:30.037833+00:00,,routine_metar_only,2026-07-07T19:51:00Z,KORD,ok,2026-07-07,28.3,-1.079999999999996,2026-07-07T19:57:31.271961+00:00,F,cooling
True,Miami,91.03999999999999,32.8,15.960555555555555,0.9000000000000057,278.848,60.0,aviationweather_metar,2026-07-07T19:57:38.847738+00:00,whole-degree WU station max,64.6474623,1b7453ec7208974c,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR KMIA 071953Z 16009KT 10SM SCT037 SCT090 BKN250 33/24 A3010 RMK AO2 SLP191 CB DSNT SW-NW T03280244,397d054550e78d2f,17,same_station_source_profile,59.94469446824091,METAR,33.3,91.94,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,278.848,2026-07-07T19:57:38.847738Z,2026-07-07T19:57:38.847738+00:00,1.229,2026-07-07T19:57:37.619015+00:00,,metar_speci_capable,2026-07-07T19:53:00Z,KMIA,ok,2026-07-07,32.8,-0.9,2026-07-07T19:57:38.847738+00:00,F,flat
True,PanamaCity,33.0,33.0,15.000555555555556,1.0,2.286,60.0,aviationweather_metar,2026-07-07T20:00:02.285791+00:00,whole-degree official station max,180.03809651666668,36d142bd07c935c6,0,[],True,none_observed,weather_data_feed_service.source_events,METAR MPMG 072000Z 32012KT 290V350 9999 SCT018TCU 33/26 Q1006 NOSIG,2ce068d0322b965d,16,official_station_diff_aligned,66.78088716309057,METAR,34.0,34.0,WU official station from market rules,official_station_diff_confirmed,,aviationweather_metar,2.286,2026-07-07T20:00:02.285791Z,2026-07-07T20:00:02.285791+00:00,1.203,2026-07-07T20:00:01.082674+00:00,,routine_metar_only,2026-07-07T20:00:00Z,MPMG,ok,2026-07-07,33.0,0.0,2026-07-07T20:00:02.285791+00:00,C,flat
True,Atlanta,89.96000000000001,32.2,16.945,1.9799999999999898,282.95,60.0,aviationweather_metar,2026-07-07T20:56:42.950081+00:00,whole-degree WU station max,64.71583468333333,6dd93ccf4a9ec29a,0,[],True,none_observed,weather_data_feed_service.source_events,METAR KATL 072052Z 27009G15KT 10SM FEW055TCU FEW080 SCT200 SCT250 32/19 A3002 RMK AO2 SLP155 TCU N DSNT E SE S SW MDT CU NW-N T03220194 56017 $,e93d980b9102a6b2,17,same_station_source_profile,45.658790951981544,METAR,33.3,91.94,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,282.95,2026-07-07T20:56:42.950081Z,2026-07-07T20:56:42.950081+00:00,2.809,2026-07-07T20:56:40.141058+00:00,,routine_metar_only,2026-07-07T20:52:00Z,KATL,ok,2026-07-07,32.2,-1.9799999999999898,2026-07-07T20:56:42.950081+00:00,F,cooling
True,Houston,91.03999999999999,32.8,15.946388888888889,1.980000000000004,227.382,60.0,aviationweather_metar,2026-07-07T20:56:47.382230+00:00,whole-degree WU station max,63.789703833333334,3aee348060ce5bde,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR KHOU 072053Z 20011G16KT 10SM SCT050 BKN250 33/23 A3002 RMK AO2 SLP171 OCNL LTGIC DSNT N AND NW CB DSNT N AND NW MOV NE T03280228 56014,a34662fd0c82d328,17,same_station_source_profile,56.43711760467723,METAR,33.9,93.02,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,227.382,2026-07-07T20:56:47.382230Z,2026-07-07T20:56:47.382230+00:00,0.914,2026-07-07T20:56:46.468360+00:00,,metar_speci_capable,2026-07-07T20:53:00Z,KHOU,ok,2026-07-07,32.8,-1.9800000000000026,2026-07-07T20:56:47.382230+00:00,F,cooling
True,Miami,89.96000000000001,32.2,16.946944444444444,1.9799999999999898,229.719,60.0,aviationweather_metar,2026-07-07T20:56:49.718897+00:00,whole-degree WU station max,123.82864828333332,13ed204811ae2612,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR KMIA 072053Z 12010G16KT 10SM SCT033 SCT110 BKN250 32/25 A3010 RMK AO2 SLP192 CB DSNT NW T03220250 55005,a0b2c66bfc5a833c,18,same_station_source_profile,65.83293159485747,METAR,33.3,91.94,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,229.719,2026-07-07T20:56:49.718897Z,2026-07-07T20:56:49.718897+00:00,0.999,2026-07-07T20:56:48.719941+00:00,,metar_speci_capable,2026-07-07T20:53:00Z,KMIA,ok,2026-07-07,32.2,-1.0799999999999899,2026-07-07T20:56:49.718897+00:00,F,cooling
True,NYC,69.98,21.1,16.947222222222223,1.9799999999999898,350.373,58.5,aviationweather_metar,2026-07-07T20:56:50.373067+00:00,whole-degree WU station max,65.83955111666667,4f7cea9f2e50c888,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR KLGA 072051Z 05009KT 10SM FEW013 FEW017 OVC025 21/18 A3001 RMK AO2 RAE1955B32E40DZB31E32 SLP161 P0000 60000 T02110183 56003,a54a12c9040d3afc,23,same_station_source_profile,82.48224188392035,METAR,22.2,71.96,WU market rules station matches configured station,default_wu_station_by_rules,4,aviationweather_metar,350.373,2026-07-07T20:56:50.373067Z,2026-07-07T20:56:50.373067+00:00,0.91,2026-07-07T20:56:49.463367+00:00,,metar_speci_capable,2026-07-07T20:51:00Z,KLGA,ok,2026-07-07,21.1,-1.9799999999999962,2026-07-07T20:56:50.373067+00:00,F,cooling
