snapshot_file,snapshot_ts_utc,ts_beijing,ts_local,local_hour,local_minute,city,city_pool,target_date,unit,bracket,leg,outcome,target_bracket_low_native,target_bracket_high_native,running_value,running_native,latest_native,decline_native,metar_current_max_f,metar_latest_temp_f,metar_latest_ts_utc,metar_obs_count_today,forecast_max_native,forecast_gap_to_running_native,forecast_peak_time_local,forecast_peak_delta_hours_local,forecast_source,entry_price,best_bid,spread,top_size,depth_5c,bid_depth_5c,residual_points,condition_id,market_id,yes_best_ask,yes_best_bid,no_best_ask,no_best_bid,question,heating_done_score_v1,heating_done_bucket_v1,heating_done_reasons_v1,leg_residual_done_score_v1,leg_residual_done_bucket_v1,leg_residual_done_reasons_v1,final_yes,settled,win,fee_per_share,cost_per_share,pnl_per_share,roi,period,price_band,residual_band,peak_delta_bucket,forecast_gap_bucket,path_state,hour,entry_policy
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1755.json,2026-07-01T09:55:18Z,2026-07-01 17:55:18,2026-07-01 12:55:18,17,55,Helsinki,t2_research,2026-07-01,C,26,d2_no,no,26.0,26.0,24,23.88888888888889,23.88888888888889,0.0,75.0,75.0,2026-07-01T09:50:00Z,26,22.9,-1.1000000000000014,2026-07-01T15:00,-2.08,open_meteo_live_ecmwf,0.98,0.921,0.059,24.99,703.72,148.29,2.0000000000000018,0x7e03891f1dd92aa636b50c62cf962719f5579123d913a7b22245b888655581f2,2726052,0.079,0.02,0.98,0.921,Will the highest temperature in Helsinki be 26°C on July 1?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.55,leg_residual_done_probable,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00098,0.98098,0.019020000000000037,0.019388774490815344,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,busted_lt_minus1,at_high,17,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1832.json,2026-07-01T10:32:16Z,2026-07-01 18:32:16,2026-07-01 12:32:16,18,32,Amsterdam,t2_research,2026-07-01,C,25,d2_no,no,25.0,25.0,23,22.77777777777778,22.77777777777778,0.0,73.0,73.0,2026-07-01T10:25:00Z,24,22.1,-0.8999999999999986,2026-07-01T15:00,-2.47,open_meteo_live_ecmwf,0.83,0.8,0.03,550.0,580.0,629.32,17.000000000000004,0xaf83222477f403428fde476fd7736fbba48912f0f88479200e97878417b1f622,2726041,0.2,0.17,0.83,0.8,Will the highest temperature in Amsterdam be 25°C on July 1?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.55,leg_residual_done_probable,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00706,0.8370599999999999,0.16294000000000008,0.19465749169713056,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,capped_minus1_0,at_high,18,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1832.json,2026-07-01T10:32:16Z,2026-07-01 18:32:16,2026-07-01 12:32:16,18,32,Milan,t2_research,2026-07-01,C,32,d2_no,no,32.0,32.0,30,30.0,28.88888888888889,1.1111111111111107,86.0,84.0,2026-07-01T10:20:00Z,25,31.3,1.3000000000000007,2026-07-01T11:00,1.53,open_meteo_live_ecmwf,0.96,0.94,0.02,63.96,843.09,48.52,4.0000000000000036,0xfb13b25767d267f36fc0a6a86db44cd75f492e9af8d5ae97a8ea89dc6428c22e,2725904,0.06,0.04,0.96,0.94,Will the highest temperature in Milan be 32°C on July 1?,0.28,heating_done_uncertain,peak_passed_1h_plus;forecast_room_open;pulled_back_from_high,0.63,leg_residual_done_probable,peak_passed_1h_plus;forecast_room_open;pulled_back_from_high;forecast_below_far_no_by_1_step,0.0,True,1.0,0.00192,0.96192,0.03808,0.03958749168330007,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_gt1_5h,room_1_2,decline,18,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1832.json,2026-07-01T10:32:16Z,2026-07-01 18:32:16,2026-07-01 13:32:16,18,32,Moscow,t1_trading,2026-07-01,C,30,d2_no,no,30.0,30.0,28,27.77777777777778,27.77777777777778,0.0,82.0,82.0,2026-07-01T10:30:00Z,30,27.0,-1.0,2026-07-01T15:00,-1.47,open_meteo_live_ecmwf,0.928,0.874,0.054,40.51,286.07,201.0,7.199999999999996,0x5e992c6c28142a2eb9a990750ffb4217058a17773400078fa34af00da4d3902f,2726009,0.126,0.072,0.928,0.874,Will the highest temperature in Moscow be 30°C on July 1?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.55,leg_residual_done_probable,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00334,0.9313400000000001,0.06865999999999994,0.07372173427534513,forward_2026-06-29_2026-07-06,90_95,5_10,peak_gt1h_ahead,busted_lt_minus1,at_high,18,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260702_1659.json,2026-07-02T08:59:45Z,2026-07-02 16:59:45,2026-07-02 11:59:45,16,59,Ankara,t1_trading,2026-07-02,C,33,d2_no,no,33.0,33.0,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-02T08:50:00Z,24,31.9,0.8999999999999986,2026-07-02T16:00,-4.02,open_meteo_live_gfs,0.63,0.51,0.12,6.17,11.32,55.39,37.0,0x99b2b94c596f90b2be741f53537bbd6d34783bbd8a7e40c8231f499576d6ccda,2739343,,,0.63,0.51,Will the highest temperature in Ankara be 33°C on July 2?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.01166,0.64166,0.35834,0.5584577502103918,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,16,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260702_1729.json,2026-07-02T09:29:28Z,2026-07-02 17:29:28,2026-07-02 12:29:28,17,29,Ankara,t1_trading,2026-07-02,C,34,d2_no,no,34.0,34.0,32,32.22222222222222,32.22222222222222,0.0,90.0,90.0,2026-07-02T09:20:00Z,25,31.9,-0.10000000000000142,2026-07-02T16:00,-3.52,open_meteo_live_gfs,0.66,0.53,0.13,6.3,53.99,151.5,34.0,0x0de472c55ee41825feb61b982bda0995272b4bb358f9f254c7f1fdf37363dea3,2739344,,,0.66,0.53,Will the highest temperature in Ankara be 34°C on July 2?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.55,leg_residual_done_probable,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,1.0,True,0.0,0.01122,0.67122,-0.67122,-1.0,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,capped_minus1_0,at_high,17,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260702_1830.json,2026-07-02T10:30:01Z,2026-07-02 18:30:01,2026-07-02 12:30:01,18,30,Amsterdam,t2_research,2026-07-02,C,22,d2_no,no,22.0,22.0,20,20.0,20.0,0.0,68.0,68.0,2026-07-02T10:25:00Z,25,20.3,0.3000000000000007,2026-07-02T15:00,-2.5,open_meteo_live_gfs,0.85,0.82,0.03,65.77,82.88,91.53,15.000000000000002,0x8034fabaaf99375e73ce073f16acbedf86e52a186944b0faec2873b661f228aa,2739444,,,0.85,0.82,Will the highest temperature in Amsterdam be 22°C on July 2?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00638,0.85638,0.14361999999999997,0.1677059249398631,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,18,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260702_1830.json,2026-07-02T10:30:01Z,2026-07-02 18:30:01,2026-07-02 12:30:01,18,30,CapeTown,t2_research,2026-07-02,C,17,d2_no,no,17.0,17.0,15,15.0,15.0,0.0,59.0,59.0,2026-07-02T10:00:00Z,15,15.3,0.3000000000000007,2026-07-02T15:00,-2.5,open_meteo_live_gfs,0.975,0.96,0.015,1644.52,2070.02,189.58,2.500000000000002,0x5914480ea401e98e01d464ad373cb9cd12b51f075a974210884a52f54c5ac40b,2739479,,,0.975,0.96,Will the highest temperature in Cape Town be 17°C on July 2?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00122,0.97622,0.023780000000000023,0.02435926328081787,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_0_1,at_high,18,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260703_1538.json,2026-07-03T07:38:29Z,2026-07-03 15:38:29,2026-07-03 09:38:29,15,38,Amsterdam,t2_research,2026-07-03,C,21,d2_no,no,21.0,21.0,19,18.88888888888889,18.88888888888889,0.0,66.0,66.0,2026-07-03T07:25:00Z,19,19.7,0.6999999999999993,2026-07-03T13:00,-3.37,open_meteo_live_gfs,0.91,0.88,0.03,20.0,167.47,278.9,8.999999999999996,0x3dba81bf2cd9faba466482a3c6c4fad94dcacbc9472a70d7a7118af8b0ca1385,2751325,,,0.91,0.88,Will the highest temperature in Amsterdam be 21°C on July 3?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00409,0.9140900000000001,0.08590999999999993,0.09398418098874282,forward_2026-06-29_2026-07-06,90_95,5_10,peak_gt1h_ahead,room_0_1,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260703_1739.json,2026-07-03T09:39:21Z,2026-07-03 17:39:21,2026-07-03 12:39:21,17,39,Ankara,t1_trading,2026-07-03,C,32,d2_no,no,32.0,32.0,30,30.0,30.0,0.0,86.0,86.0,2026-07-03T09:20:00Z,25,30.8,0.8000000000000007,2026-07-03T15:00,-2.35,open_meteo_live_gfs,0.39,0.28,0.11,13.2,18.2,84.64,61.0,0xfe8ecddc88a9919995e71e6866e7d1d5dfdcd79514fc91252049e0f79c406555,2751104,,,0.39,0.28,Will the highest temperature in Ankara be 32°C on July 3?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.0119,0.40190000000000003,0.5981,1.4881811395869617,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,17,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260703_1840.json,2026-07-03T10:40:04Z,2026-07-03 18:40:04,2026-07-03 13:40:04,18,40,Ankara,t1_trading,2026-07-03,C,33,d2_no,no,33.0,33.0,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-03T10:20:00Z,27,30.8,-0.1999999999999993,2026-07-03T15:00,-1.33,open_meteo_live_gfs,0.91,0.85,0.06,12.69,35.69,276.8,8.999999999999996,0x356c4ac298fc4368788aad33acf6eeaf92dc1513e0f4763751328d26126afb52,2751105,,,0.91,0.85,Will the highest temperature in Ankara be 33°C on July 3?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.55,leg_residual_done_probable,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00409,0.9140900000000001,0.08590999999999993,0.09398418098874282,forward_2026-06-29_2026-07-06,90_95,5_10,peak_gt1h_ahead,capped_minus1_0,at_high,18,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 16:11:44,15,11,Busan,t2_research,2026-07-04,C,30,d2_no,no,30.0,30.0,28,27.77777777777778,27.22222222222222,0.5555555555555571,82.0,81.0,2026-07-04T07:00:00Z,30,27.7,-0.3000000000000007,2026-07-04T15:00,1.18,open_meteo_live_gfs,0.999,0.998,0.001,1000.0,1000.0,1094.14,0.10000000000000009,0xe79cfd36fd92d71eda7a451c783257641509f929bba8b68c133baf94718c4c5d,2764697,0.002,0.001,0.999,0.998,Will the highest temperature in Busan be 30°C on July 4?,0.73,heating_done_confirmed,peak_passed_1h_plus;forecast_below_running_high;pulled_back_from_high,1.0,leg_residual_done_confirmed,peak_passed_1h_plus;forecast_below_running_high;pulled_back_from_high;forecast_below_far_no_by_2_steps,0.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_0_5_1_5h,capped_minus1_0,decline,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 15:11:44,15,11,Chengdu,t1_trading,2026-07-04,C,36,d2_no,no,36.0,36.0,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-04T07:00:00Z,16,31.4,-2.6000000000000014,2026-07-04T15:00,0.18,open_meteo_live_gfs,0.93,0.85,0.08,17.84,442.23,91.0,6.999999999999995,0xe44b0c2fa5c1a83a5c7310cc49ae8f3ee53303d27d5b08d8339ae547535feacf,2764674,0.15,0.07,0.93,0.85,Will the highest temperature in Chengdu be 36°C on July 4?,0.4,heating_done_uncertain,near_forecast_peak;forecast_below_running_high;at_running_high_plateau,0.85,leg_residual_done_confirmed,near_forecast_peak;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00325,0.93325,0.06674999999999998,0.07152424323600319,forward_2026-06-29_2026-07-06,90_95,5_10,near_peak,busted_lt_minus1,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 15:11:44,15,11,Chongqing,t2_research,2026-07-04,C,34,d2_no,no,34.0,34.0,32,32.22222222222222,32.22222222222222,0.0,90.0,90.0,2026-07-04T07:00:00Z,16,31.5,-0.5,2026-07-04T16:00,-0.82,open_meteo_live_gfs,0.919,0.75,0.169,30.96,104.46,15.0,8.099999999999996,0xa199bb8bb5d6cc9145a464f9058c758345032afdffcf078c3b08532a934b42dd,2764642,0.25,0.081,0.919,0.75,Will the highest temperature in Chongqing be 34°C on July 4?,0.3,heating_done_uncertain,forecast_below_running_high;at_running_high_plateau,0.75,leg_residual_done_confirmed,forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,1.0,True,0.0,0.00372,0.92272,-0.92272,-1.0,forward_2026-06-29_2026-07-06,90_95,5_10,peak_1h_to_15m_ahead,capped_minus1_0,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 15:11:44,15,11,Guangzhou,t1_trading,2026-07-04,C,32,d2_no,no,32.0,32.0,30,30.0,30.0,0.0,86.0,86.0,2026-07-04T07:11:00Z,45,30.1,0.10000000000000142,2026-07-04T14:00,1.18,open_meteo_live_gfs,0.996,0.925,0.071,16.77,636.85,198.51,0.40000000000000036,0x46f9f7c9c1dc2a53095b5c9edecb87dfefaf664e9cb3670cd47468f27ce253f4,2764719,0.075,0.004,0.996,0.925,Will the highest temperature in Guangzhou be 32°C on July 4?,0.48,near_peak_capping,peak_passed_1h_plus;forecast_room_le_1_step;at_running_high_plateau,0.93,leg_residual_done_confirmed,peak_passed_1h_plus;forecast_room_le_1_step;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.0002,0.9962,0.0038000000000000256,0.0038144950813089997,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_0_5_1_5h,room_0_1,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 10:11:44,15,11,Istanbul,t1_trading,2026-07-04,C,28,d2_no,no,28.0,28.0,26,26.11111111111111,23.88888888888889,2.2222222222222214,79.0,75.0,2026-07-04T06:50:00Z,20,25.3,-0.6999999999999993,2026-07-04T11:00,-0.82,open_meteo_live_gfs,0.988,0.961,0.027,73.87,2609.36,234.09,1.200000000000001,0x67a802849ecd923f76a976c85163c43f4ef3becf719e8c2593205b41bbcaf927,2765885,0.039,0.012,0.988,0.961,Will the highest temperature in Istanbul be 28°C on July 4?,0.45,near_peak_capping,forecast_below_running_high;pulled_back_from_high,0.9,leg_residual_done_confirmed,forecast_below_running_high;pulled_back_from_high;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00059,0.98859,0.011410000000000031,0.011541690690781852,forward_2026-06-29_2026-07-06,97_99,1_3,peak_1h_to_15m_ahead,capped_minus1_0,decline,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 15:11:44,15,11,Manila,t1_trading,2026-07-04,C,36+,d2_no,no,36.0,,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-04T07:00:00Z,17,33.3,-0.7000000000000028,2026-07-04T14:00,1.18,open_meteo_live_gfs,0.999,0.985,0.014,290.47,290.47,688.46,0.10000000000000009,0xd8262bb5da03f5e34becb83baeaeceea3c417c10b9dc919350465a5f714390c0,2764742,0.015,0.001,0.999,0.985,Will the highest temperature in Manila be 36°C or higher on July 4?,0.58,heating_done_probable,peak_passed_1h_plus;forecast_below_running_high;at_running_high_plateau,1.0,leg_residual_done_confirmed,peak_passed_1h_plus;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_0_5_1_5h,capped_minus1_0,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 10:11:44,15,11,Moscow,t1_trading,2026-07-04,C,24,d2_no,no,24.0,24.0,22,22.22222222222222,18.88888888888889,3.333333333333332,72.0,66.0,2026-07-04T07:00:00Z,22,20.4,-1.6000000000000014,2026-07-04T10:00,0.18,open_meteo_live_gfs,0.981,0.943,0.038,315.79,2640.42,131.35,1.9000000000000017,0xb8de7f4ac288a0b3cb40a515a0533ef6adb266cc2f1726a4b238de4ab5dba3f7,2765872,0.057,0.019,0.981,0.943,Will the highest temperature in Moscow be 24°C on July 4?,0.55,heating_done_probable,near_forecast_peak;forecast_below_running_high;pulled_back_from_high,1.0,leg_residual_done_confirmed,near_forecast_peak;forecast_below_running_high;pulled_back_from_high;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00093,0.98193,0.01807000000000003,0.01840253378550409,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,busted_lt_minus1,decline,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 02:11:44,15,11,PanamaCity,t2_research,2026-07-04,C,29,d2_no,no,29.0,29.0,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-07-04T06:00:00Z,2,26.8,-0.1999999999999993,2026-07-04T16:00,-13.82,open_meteo_live_gfs,0.63,0.6,0.03,11.16,5280.65,934.54,37.0,0x92b0b89879c071d1ae8f07b87431e3012e15a0ffed2bb0721865a2e9db08a111,2777870,0.4,0.37,0.63,0.6,Will the highest temperature in Panama City be 29°C on July 4?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.55,leg_residual_done_probable,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,,False,,0.01166,0.64166,,,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,capped_minus1_0,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1545.json,2026-07-04T07:45:27Z,2026-07-04 15:45:27,2026-07-04 12:45:27,15,45,Karachi,t1_trading,2026-07-04,C,35,d2_no,no,35.0,35.0,33,32.77777777777778,32.77777777777778,0.0,91.0,91.0,2026-07-04T07:30:00Z,26,33.1,0.10000000000000142,2026-07-04T14:00,-1.25,open_meteo_live_gfs,0.75,0.62,0.13,9.14,26.53,172.23,25.0,0x885ccd470841b15c72dbae88e5f7946393013030e6172982a1c761b35826d67a,2765937,0.38,0.25,0.75,0.62,Will the highest temperature in Karachi be 35°C on July 4?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00938,0.7593799999999999,0.24062000000000006,0.31686375727567234,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1602.json,2026-07-04T08:02:06Z,2026-07-04 16:02:06,2026-07-04 13:02:06,16,2,Karachi,t1_trading,2026-07-04,C,36,d2_no,no,36.0,36.0,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-04T08:00:00Z,27,33.1,-0.8999999999999986,2026-07-04T14:00,-0.97,open_meteo_live_gfs,0.983,0.914,0.069,67.22,1588.45,189.23,1.7000000000000015,0x26abee4fb6de446e5f9c9a91ba640f8b255044b33e8df28b2c4744d647653fcc,2765938,0.086,0.017,0.983,0.914,Will the highest temperature in Karachi be 36°C on July 4?,0.3,heating_done_uncertain,forecast_below_running_high;at_running_high_plateau,0.75,leg_residual_done_confirmed,forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00084,0.9838399999999999,0.016160000000000063,0.01642543503008626,forward_2026-06-29_2026-07-06,97_99,1_3,peak_1h_to_15m_ahead,capped_minus1_0,at_high,16,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1602.json,2026-07-04T08:02:06Z,2026-07-04 16:02:06,2026-07-04 16:02:06,16,2,KualaLumpur,t2_research,2026-07-04,C,35+,d2_no,no,35.0,,33,32.77777777777778,32.22222222222222,0.5555555555555571,91.0,90.0,2026-07-04T07:30:00Z,32,34.7,1.7000000000000028,2026-07-04T15:00,1.03,open_meteo_live_gfs,0.999,0.996,0.003,1403.71,1403.71,2545.31,0.10000000000000009,0x35f735bd1bd51f585f9e96b142ab02673b7e7925b7d3af384553b788663c8aac,2764709,0.004,0.001,0.999,0.996,Will the highest temperature in Kuala Lumpur be 35°C or higher on July 4?,0.28,heating_done_uncertain,peak_passed_1h_plus;forecast_room_open;pulled_back_from_high,0.48,leg_residual_marginal,peak_passed_1h_plus;forecast_room_open;pulled_back_from_high;forecast_below_far_no_bracket,0.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_0_5_1_5h,room_1_2,decline,16,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1652.json,2026-07-04T08:52:35Z,2026-07-04 16:52:35,2026-07-04 10:52:35,16,52,Munich,t1_trading,2026-07-04,C,25,d2_no,no,25.0,25.0,23,22.77777777777778,22.77777777777778,0.0,73.0,73.0,2026-07-04T08:50:00Z,22,23.4,0.3999999999999986,2026-07-04T16:00,-5.13,open_meteo_live_gfs,0.88,0.83,0.05,35.0,225.52,324.29,12.0,0x2e909ad9590e44525e1fcc0d86d2512381a69cce1a5935bc570ffbc42c78a1df,2765815,0.17,0.12,0.88,0.83,Will the highest temperature in Munich be 25°C on July 4?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00528,0.88528,0.11472000000000004,0.12958611964576186,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,16,d2_no_residual_done
