period,selector,sizing,target_date,rows,wins,cost,pnl,roi
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-13,10,3,19.833333333333332,45.03263760998568,2.2705531568060007
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-14,14,6,42.68333333333334,87.39333420558877,2.047481472993099
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-15,7,1,15.916666666666666,-0.12719298245614086,-0.00799118214384131
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-16,16,1,41.88333333333333,-27.06851851851852,-0.646283768846443
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-17,5,0,8.75,-8.75,-1.0
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-20,9,1,24.833333333333336,-3.8456790123456783,-0.15485955754412126
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-21,7,0,14.783333333333335,-14.783333333333335,-1.0
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-22,14,3,32.95,24.95136884550085,0.7572494338543504
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-23,10,2,26.866666666666667,14.409929078014184,0.5363497175439522
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-24,8,3,20.0,37.03463203463204,1.851731601731602
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-25,7,0,18.0,-18.0,-1.0
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-26,8,3,25.083333333333336,39.2364422627396,1.5642435453583892
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-27,7,1,20.166666666666664,2.75,0.13636363636363638
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-28,18,1,39.71666666666667,-20.48589743589744,-0.5158010265018239
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-29,12,0,26.75,-26.75,-1.0
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-30,8,3,27.5,37.83789842667319,1.3759235791517523
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-05-31,7,2,13.3,31.067129838426794,2.3358744239418643
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-01,8,2,25.95,22.85952380952381,0.880906505183962
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-02,6,1,10.583333333333334,12.333333333333334,1.1653543307086613
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-03,4,1,9.5,11.92857142857143,1.2556390977443612
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-04,9,2,31.5,14.629374337221636,0.46442458213402016
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-05,11,1,30.25,-10.71875,-0.3543388429752066
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-06,11,0,21.166666666666668,-21.166666666666668,-1.0
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-07,10,0,16.166666666666668,-16.166666666666668,-1.0
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-08,12,1,32.45,-7.6636752136752095,-0.2361687276941513
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-09,11,0,22.416666666666664,-22.416666666666664,-1.0
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-10,7,0,17.383333333333333,-17.383333333333333,-1.0
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-11,18,2,37.63333333333333,-0.104729214340199,-0.0027828843491638352
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-12,15,5,38.91666666666667,68.50741935726481,1.7603619535057335
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-13,13,2,34.583333333333336,3.9224137931034493,0.11341919401744913
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-14,15,1,38.78333333333333,-17.795679012345676,-0.458848620859794
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-15,16,3,34.5,23.26143790849673,0.6742445770578762
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-16,19,6,41.2,75.43273287220295,1.8308915745680325
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-17,15,0,40.36666666666667,-40.36666666666667,-1.0
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-18,9,1,20.583333333333336,0.40432098765432123,0.01964312490628281
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-19,14,0,34.416666666666664,-34.416666666666664,-1.0
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-20,10,2,32.083333333333336,6.5229528535980155,0.20331281621604202
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-21,14,1,28.333333333333336,-5.101010101010101,-0.1800356506238859
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-22,12,1,28.533333333333335,-4.041732979664011,-0.1416495203153275
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-23,17,4,43.31666666666666,42.903624572006585,0.9904645918893402
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-24,16,4,41.96666666666667,29.40521541950113,0.7006802721088434
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-25,11,2,28.916666666666668,6.886726546906188,0.23815769038292292
historical,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-26,11,1,27.833333333333336,-2.833333333333334,-0.10179640718562875
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-08,12,1,32.45,-7.6636752136752095,-0.2361687276941513
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-09,11,0,22.416666666666664,-22.416666666666664,-1.0
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-10,7,0,17.383333333333333,-17.383333333333333,-1.0
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-11,18,2,37.63333333333333,-0.104729214340199,-0.0027828843491638352
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-12,15,5,38.91666666666667,68.50741935726481,1.7603619535057335
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-13,13,2,34.583333333333336,3.9224137931034493,0.11341919401744913
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-14,15,1,38.78333333333333,-17.795679012345676,-0.458848620859794
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-15,16,3,34.5,23.26143790849673,0.6742445770578762
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-16,19,6,41.2,75.43273287220295,1.8308915745680325
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-17,15,0,40.36666666666667,-40.36666666666667,-1.0
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-18,9,1,20.583333333333336,0.40432098765432123,0.01964312490628281
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-19,14,0,34.416666666666664,-34.416666666666664,-1.0
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-20,10,2,32.083333333333336,6.5229528535980155,0.20331281621604202
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-21,14,1,28.333333333333336,-5.101010101010101,-0.1800356506238859
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-22,12,1,28.533333333333335,-4.041732979664011,-0.1416495203153275
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-23,17,4,43.31666666666666,42.903624572006585,0.9904645918893402
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-24,16,4,41.96666666666667,29.40521541950113,0.7006802721088434
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-25,11,2,28.916666666666668,6.886726546906188,0.23815769038292292
historical_recent,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-26,11,1,27.833333333333336,-2.833333333333334,-0.10179640718562875
forward,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-27,11,1,24.083333333333332,-0.2738095238095295,-0.011369253583786692
forward,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-28,6,1,9.866666666666667,10.744020356234095,1.0889209820507528
forward,no_dust_edge20_ask05_25,ask_scaled_05_20,2026-06-30,2,1,4.416666666666666,18.31060606060606,4.145797598627787
historical,ask10_edge20_ask10_25,fixed5,2026-05-06,2,0,10.0,-10.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-05-07,4,0,20.0,-20.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-05-08,1,0,5.0,-5.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-05-09,1,1,5.0,26.25,5.25
historical,ask10_edge20_ask10_25,fixed5,2026-05-10,2,0,10.0,-10.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-05-11,4,0,20.0,-20.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-05-12,2,1,10.0,15.641025641025639,1.5641025641025639
historical,ask10_edge20_ask10_25,fixed5,2026-05-13,5,2,25.0,35.95764272559853,1.4383057090239413
historical,ask10_edge20_ask10_25,fixed5,2026-05-14,10,5,50.0,109.43887155541911,2.1887774311083823
historical,ask10_edge20_ask10_25,fixed5,2026-05-15,4,0,20.0,-20.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-05-16,9,0,45.0,-45.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-05-17,1,0,5.0,-5.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-05-20,8,1,40.0,-2.962962962962962,-0.07407407407407404
historical,ask10_edge20_ask10_25,fixed5,2026-05-21,4,0,20.0,-20.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-05-22,7,1,35.0,-2.741935483870968,-0.0783410138248848
historical,ask10_edge20_ask10_25,fixed5,2026-05-23,7,2,35.0,26.27659574468085,0.7507598784194529
historical,ask10_edge20_ask10_25,fixed5,2026-05-24,5,2,25.0,60.71428571428571,2.4285714285714284
historical,ask10_edge20_ask10_25,fixed5,2026-05-25,4,0,20.0,-20.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-05-26,5,3,25.0,48.99719495091164,1.9598877980364657
historical,ask10_edge20_ask10_25,fixed5,2026-05-27,5,1,25.0,6.25,0.25
historical,ask10_edge20_ask10_25,fixed5,2026-05-28,10,0,50.0,-50.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-05-29,6,0,30.0,-30.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-05-30,8,3,40.0,37.98157658759273,0.9495394146898182
historical,ask10_edge20_ask10_25,fixed5,2026-05-31,2,2,10.0,56.898610484719626,5.689861048471963
historical,ask10_edge20_ask10_25,fixed5,2026-06-01,5,2,25.0,23.80952380952381,0.9523809523809524
historical,ask10_edge20_ask10_25,fixed5,2026-06-02,2,1,10.0,21.25,2.125
historical,ask10_edge20_ask10_25,fixed5,2026-06-03,2,1,10.0,25.714285714285708,2.5714285714285707
historical,ask10_edge20_ask10_25,fixed5,2026-06-04,6,2,30.0,16.129374337221634,0.5376458112407211
historical,ask10_edge20_ask10_25,fixed5,2026-06-05,6,0,30.0,-30.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-06-06,5,1,25.0,-3.2608695652173907,-0.13043478260869562
historical,ask10_edge20_ask10_25,fixed5,2026-06-07,3,0,15.0,-15.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-06-08,9,1,45.0,-19.35897435897436,-0.43019943019943024
historical,ask10_edge20_ask10_25,fixed5,2026-06-09,3,0,15.0,-15.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-06-10,4,0,20.0,-20.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-06-11,6,1,30.0,-8.26086956521739,-0.2753623188405797
historical,ask10_edge20_ask10_25,fixed5,2026-06-12,8,5,40.0,100.39510051668509,2.5098775129171274
historical,ask10_edge20_ask10_25,fixed5,2026-06-13,11,1,55.0,-20.51724137931034,-0.3730407523510971
historical,ask10_edge20_ask10_25,fixed5,2026-06-14,13,1,65.0,-27.962962962962962,-0.4301994301994302
historical,ask10_edge20_ask10_25,fixed5,2026-06-15,6,1,30.0,-7.777777777777779,-0.2592592592592593
historical,ask10_edge20_ask10_25,fixed5,2026-06-16,8,3,40.0,52.303433001107415,1.3075858250276853
historical,ask10_edge20_ask10_25,fixed5,2026-06-17,8,0,40.0,-40.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-06-18,4,1,20.0,17.037037037037038,0.8518518518518519
historical,ask10_edge20_ask10_25,fixed5,2026-06-19,7,0,35.0,-35.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-06-20,7,1,35.0,-2.741935483870968,-0.0783410138248848
historical,ask10_edge20_ask10_25,fixed5,2026-06-21,5,1,25.0,5.303030303030301,0.21212121212121204
historical,ask10_edge20_ask10_25,fixed5,2026-06-22,7,1,35.0,-8.474801061007959,-0.24213717317165598
historical,ask10_edge20_ask10_25,fixed5,2026-06-23,12,4,60.0,62.97177934520473,1.0495296557534122
historical,ask10_edge20_ask10_25,fixed5,2026-06-24,10,3,50.0,86.90476190476191,1.7380952380952381
historical,ask10_edge20_ask10_25,fixed5,2026-06-25,6,0,30.0,-30.0,-1.0
historical,ask10_edge20_ask10_25,fixed5,2026-06-26,7,2,35.0,12.222222222222221,0.3492063492063492
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-08,9,1,45.0,-19.35897435897436,-0.43019943019943024
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-09,3,0,15.0,-15.0,-1.0
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-10,4,0,20.0,-20.0,-1.0
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-11,6,1,30.0,-8.26086956521739,-0.2753623188405797
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-12,8,5,40.0,100.39510051668509,2.5098775129171274
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-13,11,1,55.0,-20.51724137931034,-0.3730407523510971
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-14,13,1,65.0,-27.962962962962962,-0.4301994301994302
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-15,6,1,30.0,-7.777777777777779,-0.2592592592592593
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-16,8,3,40.0,52.303433001107415,1.3075858250276853
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-17,8,0,40.0,-40.0,-1.0
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-18,4,1,20.0,17.037037037037038,0.8518518518518519
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-19,7,0,35.0,-35.0,-1.0
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-20,7,1,35.0,-2.741935483870968,-0.0783410138248848
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-21,5,1,25.0,5.303030303030301,0.21212121212121204
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-22,7,1,35.0,-8.474801061007959,-0.24213717317165598
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-23,12,4,60.0,62.97177934520473,1.0495296557534122
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-24,10,3,50.0,86.90476190476191,1.7380952380952381
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-25,6,0,30.0,-30.0,-1.0
historical_recent,ask10_edge20_ask10_25,fixed5,2026-06-26,7,2,35.0,12.222222222222221,0.3492063492063492
forward,ask10_edge20_ask10_25,fixed5,2026-06-27,6,1,30.0,-1.428571428571427,-0.04761904761904757
forward,ask10_edge20_ask10_25,fixed5,2026-06-28,2,1,10.0,28.167938931297705,2.8167938931297707
forward,ask10_edge20_ask10_25,fixed5,2026-06-30,1,0,5.0,-5.0,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-06,2,0,6.25,-6.25,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-07,4,0,16.625,-16.625,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-08,1,0,2.625,-2.625,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-09,1,1,4.0,21.0,5.25
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-10,2,0,5.625,-5.625,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-11,4,0,17.375,-17.375,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-12,2,1,9.125,15.875,1.7397260273972603
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-13,5,2,16.2875,33.7125,2.069838833461243
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-14,10,5,40.7625,84.2375,2.0665440049064703
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-15,4,0,15.25,-15.25,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-16,9,0,35.6625,-35.6625,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-17,1,0,3.875,-3.875,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-20,8,1,29.25,-4.25,-0.1452991452991453
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-21,4,0,13.0875,-13.0875,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-22,7,1,26.4625,-1.4624999999999986,-0.05526688710439296
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-23,7,2,26.0125,20.26409574468085,0.7790137720204076
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-24,5,2,18.25,31.75,1.7397260273972603
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-25,4,0,15.625,-15.625,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-26,5,3,22.25,44.48913043478261,1.9995114802149487
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-27,5,1,19.5,5.5,0.28205128205128205
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-28,10,0,37.9375,-37.9375,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-29,6,0,21.875,-21.875,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-30,8,3,30.625,37.873817966903076,1.2366960968784677
historical,ask10_edge20_ask10_25,payout25_cap5,2026-05-31,2,2,7.7875,42.2125,5.420545746388443
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-01,5,2,22.9,25.90952380952381,1.1314202536909963
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-02,2,1,6.625,18.375,2.7735849056603774
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-03,2,1,7.75,17.25,2.225806451612903
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-04,6,2,28.125,18.004374337221634,0.6401555319901026
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-05,6,0,25.5,-25.5,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-06,5,1,19.25,2.4891304347826093,0.12930547713156412
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-07,3,0,9.125,-9.125,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-08,9,1,32.7125,-7.712499999999999,-0.23576614444019867
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-09,3,0,13.0,-13.0,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-10,4,0,15.225,-15.225,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-11,6,1,24.0,-2.2608695652173907,-0.09420289855072461
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-12,8,5,32.625,83.04183964711987,2.545343743973023
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-13,11,1,40.125,-15.125,-0.37694704049844235
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-14,13,1,43.4625,-18.4625,-0.4247914869140063
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-15,6,1,23.625,-1.4027777777777786,-0.05937683715461497
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-16,8,3,30.4,42.85581395348837,1.4097307221542228
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-17,8,0,33.65,-33.65,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-18,4,1,15.75,9.25,0.5873015873015873
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-19,7,0,29.75,-29.75,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-20,7,1,30.0,-5.0,-0.16666666666666666
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-21,5,1,18.875,6.125,0.32450331125827814
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-22,7,1,25.4625,-0.4624999999999986,-0.01816396661757481
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-23,12,4,42.7875,52.62066326530612,1.2298139238166783
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-24,10,3,38.35,36.65,0.9556714471968708
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-25,6,0,24.5,-24.5,-1.0
historical,ask10_edge20_ask10_25,payout25_cap5,2026-06-26,7,2,28.625,18.59722222222222,0.6496846191169335
historical_recent,ask10_edge20_ask10_25,payout25_cap5,2026-06-08,9,1,32.7125,-7.712499999999999,-0.23576614444019867
historical_recent,ask10_edge20_ask10_25,payout25_cap5,2026-06-09,3,0,13.0,-13.0,-1.0
historical_recent,ask10_edge20_ask10_25,payout25_cap5,2026-06-10,4,0,15.225,-15.225,-1.0
historical_recent,ask10_edge20_ask10_25,payout25_cap5,2026-06-11,6,1,24.0,-2.2608695652173907,-0.09420289855072461
historical_recent,ask10_edge20_ask10_25,payout25_cap5,2026-06-12,8,5,32.625,83.04183964711987,2.545343743973023
historical_recent,ask10_edge20_ask10_25,payout25_cap5,2026-06-13,11,1,40.125,-15.125,-0.37694704049844235
historical_recent,ask10_edge20_ask10_25,payout25_cap5,2026-06-14,13,1,43.4625,-18.4625,-0.4247914869140063
historical_recent,ask10_edge20_ask10_25,payout25_cap5,2026-06-15,6,1,23.625,-1.4027777777777786,-0.05937683715461497
historical_recent,ask10_edge20_ask10_25,payout25_cap5,2026-06-16,8,3,30.4,42.85581395348837,1.4097307221542228
historical_recent,ask10_edge20_ask10_25,payout25_cap5,2026-06-17,8,0,33.65,-33.65,-1.0
historical_recent,ask10_edge20_ask10_25,payout25_cap5,2026-06-18,4,1,15.75,9.25,0.5873015873015873
historical_recent,ask10_edge20_ask10_25,payout25_cap5,2026-06-19,7,0,29.75,-29.75,-1.0
